"file","org.sf","distance","format","sound","noise","SNR","TSR","blur_ratio","k","annotation_time","T_start","T_end","high_freq_bp","low_freq_bp","comments","TSR size","excess_attenuation","sound.files","source","SNR.bRlho","TSR.bRlho","blur_ratio.bRlho","excess_attenuation.bRlho"
"200303-010_100m","200303-007",10,"Clips",12,13,32.6,-33.9,0.065,0.107,1899-12-31 00:03:00,1899-12-31 13:05:00,1899-12-31 13:08:00,1474,2550,NA,1800,44.3651955570713,"200303-007.wav_12","sigpro",30.5458678616105,-29.7834555713775,0.102970677454276,43.0096606606643
"200303-010_100m","200303-007",10,"Clips",13,0.9,32,-25.4,0.069,0.07,1899-12-31 00:04:00,1899-12-31 13:08:00,1899-12-31 13:12:00,9598,10233,NA,1800,52.8518674053222,"200303-007.wav_13","sigpro",38.3977342641771,-19.7180118634908,0.116218778478573,52.3195701717567
"200303-010_100m","200303-007",10,"Clips",14,1.2,39.3,-29,0.063,0.07,1899-12-31 00:04:00,1899-12-31 13:12:00,1899-12-31 13:16:00,7317,8141,NA,1800,52.8518674053222,"200303-007.wav_14","sigpro",43.3941435091484,-27.7088804284716,0.104669098021557,51.8387231159011
"200303-010_100m","200303-007",10,"Clips",15,72.1,11,NA,0.11,0.1,1899-12-31 00:06:00,1899-12-31 13:16:00,1899-12-31 13:22:00,100,810,"MARKER 391",1800,45.7183685265476,"200303-007.wav_15","sigpro",14.9926940272248,-14.7023867768607,0.153593243823819,42.8694127120578
"200303-010_100m","200303-007",10,"Clips",16,1.7,36.2,-25.2,0.134,0.095,1899-12-31 00:04:00,1899-12-31 13:22:00,1899-12-31 13:26:00,5396,6152,NA,1800,46.7442344142986,"200303-007.wav_16","sigpro",38.363309497588,-19.0587320972582,0.157234094898441,43.8116381159122
"200303-010_100m","200303-007",10,"Clips",17,0.8,33.6,-32.8,0.053,0.074,1899-12-31 00:02:00,1899-12-31 13:26:00,1899-12-31 13:28:00,9435,10377,"MARKER 344",1800,51.740470382226,"200303-007.wav_17","sigpro",39.5148734771388,-28.8133266938038,0.0973403463770547,51.6315426910525
"200303-010_100m","200303-007",10,"Clips",18,11.8,31,-34.8,0.031,0.107,1899-12-31 00:03:00,1899-12-31 13:28:00,1899-12-31 13:31:00,1230,2525,NA,1800,44.3651955570713,"200303-007.wav_18","sigpro",30.4388350148612,-29.6956445398069,0.0859961376914098,43.5943106336726
"200303-010_100m","200303-007",10,"Clips",19,31.9,25,-31.5,0.037,0.128,1899-12-31 00:03:00,1899-12-31 13:31:00,1899-12-31 13:34:00,836,1646,NA,1800,40.7811669679171,"200303-007.wav_19","sigpro",25.8448035746264,-24.6263900494121,0.087309329809965,40.6823966306865
"200303-010_100m","200303-007",10,"Clips",20,2.1,34.1,-28,0.071,0.082,1899-12-31 00:02:00,1899-12-31 13:34:00,1899-12-31 13:36:00,5718,7372,NA,1800,49.6873873010243,"200303-007.wav_20","sigpro",33.7254315317824,-23.3379008826864,0.114937674658695,49.0283589111652
"200303-010_100m","200303-007",10,"Clips",21,4.6,28.3,-25.2,0.121,0.087,1899-12-31 00:04:00,1899-12-31 13:36:00,1899-12-31 13:40:00,4792,5287,NA,1800,48.5036098732177,"200303-007.wav_21","sigpro",35.4325931898196,-21.0829161463023,0.152816237759078,48.1045377797583
"200303-010_100m","200303-009",30,"Clips",2,4.8,2.7,NA,0.159,0.017,1899-12-31 00:03:00,1899-12-31 13:40:00,1899-12-31 13:43:00,7875,8805,NA,1800,81.3873904226564,"200303-009.wav_2","sigpro",11.5311332223146,-12.9266622880682,0.181672694660715,86.3779645152462
"200303-010_100m","200303-009",30,"Clips",3,7.8,8.1,-24.2,0.171,0.03,1899-12-31 00:04:00,1899-12-31 13:43:00,1899-12-31 13:47:00,3208,4069,"MARKER 261",1800,70.0277096705376,"200303-009.wav_3","sigpro",17.3811880008223,-10.9476549872846,0.18966673113926,66.5124500934883
"200303-010_100m","200303-009",30,"Clips",4,67.7,1.4,NA,0.173,0.074,1899-12-31 00:03:00,1899-12-31 14:08:00,1899-12-31 14:11:00,422,1223,NA,1800,51.9703554396973,"200303-009.wav_4","sigpro",10.7563485317432,-10.4150737631093,0.177325391824128,46.9784649692719
"200303-010_100m","200303-009",30,"Clips",5,3.3,5.8,-14.9,0.22,0.01,1899-12-31 00:06:00,1899-12-31 14:11:00,1899-12-31 14:17:00,6905,7917,NA,1800,91.9999554438998,"200303-009.wav_5","sigpro",7.58870028304463,-10.0511486522731,0.239816584823508,85.6865979963049
"200303-010_100m","200303-009",30,"Clips",6,3,0.4,-7.6,0.299,0.009,1899-12-31 00:04:00,1899-12-31 14:17:00,1899-12-31 14:21:00,8417,9416,NA,1800,94.1071657570563,"200303-009.wav_6","sigpro",9.3688316778933,-6.55786153436271,0.250757444503847,95.2188552977277
"200303-010_100m","200303-009",30,"Clips",7,18.5,NA,NA,0.238,0.02,1899-12-31 00:05:00,1899-12-31 14:21:00,1899-12-31 14:26:00,4171,4839,"MARKER 243",1800,78.1370118327008,"200303-009.wav_7","sigpro",12.5624334850728,-7.70983908208443,0.195120369173428,79.7419307692124
"200303-010_100m","200303-009",30,"Clips",8,9.6,14.6,1.9,0.228,0.02,1899-12-31 00:03:00,1899-12-31 14:26:00,1899-12-31 14:29:00,2097,2961,NA,1800,78.1370118327008,"200303-009.wav_8","sigpro",15.6617657459942,-11.7656540664747,0.195824243250358,74.734794494744
"200303-010_100m","200303-009",30,"Clips",9,3.1,-1.7,NA,0.294,0.004,1899-12-31 00:03:00,1899-12-31 14:58:00,1899-12-31 15:01:00,9181,10033,NA,1800,110.325770081383,"200303-009.wav_9","sigpro",-1.98851651488375,-8.20483542247185,0.236808111235639,103.471199088658
"200303-010_100m","200303-009",30,"Clips",10,8.6,18.1,2.9,0.153,0.018,1899-12-31 00:02:00,1899-12-31 15:01:00,1899-12-31 15:03:00,1849,2506,NA,1800,80.2442221458574,"200303-009.wav_10","sigpro",17.7664846935467,-3.85409203740266,0.173529605486723,79.479466715754
"200303-010_100m","200303-009",30,"Clips",11,15.7,NA,NA,0.43,0.008,1899-12-31 00:03:00,1899-12-31 15:03:00,1899-12-31 15:06:00,5632,6830,NA,1800,96.462826470184,"200303-009.wav_11","sigpro",9.64151241409848,-8.8327799402103,0.189436227662974,94.797103351882
"200303-010_100m","200303-009",30,"Clips",12,16.9,11.3,NA,0.235,0.01,1899-12-31 00:04:00,1899-12-31 15:06:00,1899-12-31 15:10:00,1474,2550,NA,1800,91.9999554438998,"200303-009.wav_12","sigpro",16.7710257650638,-13.804884025459,0.214864013088327,87.6850626461475
"200303-010_100m","200303-009",30,"Clips",13,1.2,7.9,-23.8,0.228,0.005,1899-12-31 00:02:00,1899-12-31 15:10:00,1899-12-31 15:12:00,9598,10233,NA,1800,105.862899055099,"200303-009.wav_13","sigpro",11.012940346855,-9.41363089153865,0.140614138288664,103.497980429635
"200303-010_100m","200303-009",30,"Clips",14,1.7,13.2,-24.2,0.147,0.005,1899-12-31 00:03:00,1899-12-31 15:12:00,1899-12-31 15:15:00,7317,8141,NA,1800,105.862899055099,"200303-009.wav_14","sigpro",14.4928084437429,-14.1047598443494,0.169682605195306,105.865214115925
"200303-010_100m","200303-009",30,"Clips",15,150,NA,NA,0.235,0.039,1899-12-31 00:04:00,1899-12-31 15:15:00,1899-12-31 15:19:00,100,810,NA,1800,64.7804243811877,"200303-009.wav_15","sigpro",2.14559860672927,-7.7633450395599,0.224569493137813,61.4048805918019
"200303-010_100m","200303-009",30,"Clips",16,2.7,-14.3,7.7,0.236,0.005,1899-12-31 00:03:00,1899-12-31 15:19:00,1899-12-31 15:22:00,5396,6152,NA,1800,105.862899055099,"200303-009.wav_16","sigpro",9.42851711829404,-7.88883859027289,0.235652003194667,99.856394840289
"200303-010_100m","200303-009",30,"Clips",17,1.6,4.5,NA,0.245,0.005,1899-12-31 00:03:00,1899-12-31 15:24:00,1899-12-31 15:27:00,9435,10377,NA,1800,105.862899055099,"200303-009.wav_17","sigpro",10.6373865185822,-9.73464505833153,0.224431571672815,105.833829454438
"200303-010_100m","200303-009",30,"Clips",18,11.3,13.4,-22.2,0.202,0.012,1899-12-31 00:03:00,1899-12-31 15:27:00,1899-12-31 15:30:00,1230,2525,NA,1800,88.3535243080207,"200303-009.wav_18","sigpro",14.3633862319773,-16.9080177348478,0.161774027278078,83.8226217823953
"200303-010_100m","200303-009",30,"Clips",19,9.7,3.6,NA,0.177,0.019,1899-12-31 00:04:00,1899-12-31 15:30:00,1899-12-31 15:34:00,836,1646,NA,1800,79.1628777204519,"200303-009.wav_19","sigpro",15.4342396052569,-16.4023769751547,0.144697858508533,72.9386301401206
"200303-010_100m","200303-009",30,"Clips",20,2.3,8.8,-14.2,0.263,0.004,1899-12-31 00:03:00,1899-12-31 15:34:00,1899-12-31 15:37:00,5718,7372,NA,1800,110.325770081383,"200303-009.wav_20","sigpro",10.5449206337934,-9.11460084106413,0.249442567471277,104.141522629202
"200303-010_100m","200303-009",30,"Clips",21,4.1,8.6,-25.1,0.174,0.008,1899-12-31 00:03:00,1899-12-31 15:37:00,1899-12-31 15:40:00,4792,5287,NA,1800,96.462826470184,"200303-009.wav_21","sigpro",14.8583169941445,-11.3835510216647,0.199057855923834,93.6030589141774
"200303-010_100m","200303-008",65,"Clips",2,2.2,NA,5.5,0.824,0.002,1899-12-31 00:02:00,1899-12-31 15:40:00,1899-12-31 15:42:00,7875,8805,NA,1800,124.245286968444,"200303-008.wav_2","sigpro",2.72815638806276,16.7910283691666,0.325123003739293,112.931209662502
"200303-010_100m","200303-008",65,"Clips",3,7.6,NA,NA,0.414,0.007,1899-12-31 00:05:00,1899-12-31 15:42:00,1899-12-31 15:47:00,3208,4069,NA,1800,99.1900275985365,"200303-008.wav_3","sigpro",-3.0282207641982,2.60736475417433,0.312641387406803,90.8914177209862
"200303-010_100m","200303-008",65,"Clips",4,85.6,NA,NA,0.412,0.032,1899-12-31 00:02:00,1899-12-31 15:47:00,1899-12-31 15:49:00,422,1223,NA,1800,68.7935125236482,"200303-008.wav_4","sigpro",-1.62664274826561,-2.36858139804419,0.274618712455195,63.729636879398
"200303-010_100m","200303-008",65,"Clips",5,19.7,NA,NA,0.466,0.01,1899-12-31 00:03:00,1899-12-31 15:49:00,1899-12-31 15:52:00,6905,7917,NA,1800,92.0565287197618,"200303-008.wav_5","sigpro",-5.38120414743171,-2.31266806934585,0.331670081909487,76.3605616581845
"200303-010_100m","200303-008",65,"Clips",6,3.8,2.3,0.6,0.544,0.01,1899-12-31 00:04:00,1899-12-31 15:52:00,1899-12-31 15:56:00,8417,9416,NA,1800,92.0565287197618,"200303-008.wav_6","sigpro",4.05062501778139,12.7413281811428,0.312154024085026,91.2112987536074
"200303-010_100m","200303-008",65,"Clips",7,26.8,NA,NA,0.541,0.022,1899-12-31 00:02:00,1899-12-31 15:56:00,1899-12-31 15:58:00,4171,4839,NA,1800,76.2873815124764,"200303-008.wav_7","sigpro",-3.38003373302672,-4.19574250745295,0.324713977977625,69.0185270962378
"200303-010_100m","200303-008",65,"Clips",8,11.6,5.3,-1.9,0.559,0.006,1899-12-31 00:04:00,1899-12-31 15:58:00,1899-12-31 16:02:00,2097,2961,NA,1800,102.273041195082,"200303-008.wav_8","sigpro",5.64621050466449,-2.0000929689596,0.309902756500192,95.0703253676035
"200303-010_100m","200303-008",65,"Clips",9,8.1,-18,NA,0.345,0.002,1899-12-31 00:04:00,1899-12-31 16:02:00,1899-12-31 16:06:00,9181,10033,NA,1800,124.245286968444,"200303-008.wav_9","sigpro",4.76755638813904,-0.888730110698367,0.318785204990919,87.1670768091159
"200303-010_100m","200303-008",65,"Clips",10,11.11,4.9,NA,0.205,0.005,1899-12-31 00:02:00,1899-12-31 16:06:00,1899-12-31 16:08:00,1849,2506,NA,1800,105.919472330961,"200303-008.wav_10","sigpro",6.48684921880118,-10.6351905261865,0.216629402567797,101.074698246042
"200303-010_100m","200303-008",65,"Clips",11,10.9,-5.2,NA,0.684,0.005,1899-12-31 00:02:00,1899-12-31 16:08:00,1899-12-31 16:10:00,5632,6830,NA,1800,105.919472330961,"200303-008.wav_11","sigpro",1.95437269223726,-8.48720213079911,0.404562528028411,91.7698953159163
"200303-010_100m","200303-008",65,"Clips",12,7.1,9.4,-26.3,0.303,0.004,1899-12-31 00:02:00,1899-12-31 16:10:00,1899-12-31 16:12:00,1474,2550,NA,1800,110.382343357245,"200303-008.wav_12","sigpro",11.3981124645307,-9.82433810425872,0.253394579034655,107.86524473355
"200303-010_100m","200303-008",65,"Clips",13,1.3,NA,NA,0.399,0.001,1899-12-31 00:07:00,1899-12-31 16:12:00,1899-12-31 16:19:00,9598,10233,NA,1800,138.108230579643,"200303-008.wav_13","sigpro",-4.49342422939213,0.580181175396678,0.333192722679022,128.123199013167
"200303-010_100m","200303-008",65,"Clips",14,1.5,NA,NA,0.36,0.001,1899-12-31 00:03:00,1899-12-31 16:19:00,1899-12-31 16:22:00,7317,8141,NA,1800,138.108230579643,"200303-008.wav_14","sigpro",1.22835489812334,-2.11061439316833,0.262162728940629,142.565809552001
"200303-010_100m","200303-008",65,"Clips",15,37.3,-1.2,-8.9,0.291,0.01,1899-12-31 00:03:00,1899-12-31 16:30:00,1899-12-31 16:33:00,100,810,NA,1800,92.0565287197618,"200303-008.wav_15","sigpro",0.830791789246869,1.79317847741302,0.338945029898177,81.1828421048036
"200303-010_100m","200303-008",65,"Clips",16,1.7,-3.2,NA,0.36,0.001,1899-12-31 00:03:00,1899-12-31 16:33:00,1899-12-31 16:36:00,5396,6152,NA,1800,138.108230579643,"200303-008.wav_16","sigpro",0.0792392309188996,-2.36365614282032,0.260614533008527,125.661078875398
"200303-010_100m","200303-008",65,"Clips",17,1.3,-9.8,NA,0.538,0.001,1899-12-31 00:03:00,1899-12-31 16:36:00,1899-12-31 16:39:00,9435,10377,NA,1800,138.108230579643,"200303-008.wav_17","sigpro",-0.60242025505933,-3.72146685764005,0.299987709415118,128.493220365351
"200303-010_100m","200303-008",65,"Clips",18,7.5,5.3,NA,0.289,0.003,1899-12-31 00:02:00,1899-12-31 16:39:00,1899-12-31 16:41:00,1230,2525,"MARKER 432",1800,116.135984806281,"200303-008.wav_18","sigpro",7.47615218179757,-7.12916110453603,0.223835548539718,109.86118434723
"200303-010_100m","200303-008",65,"Clips",19,12.4,4.5,-13,0.207,0.004,1899-12-31 00:03:00,1899-12-31 16:41:00,1899-12-31 16:44:00,836,1646,NA,1800,110.382343357245,"200303-008.wav_19","sigpro",5.94422584497542,-3.22423622677509,0.234667474106283,103.223601951312
"200303-010_100m","200303-008",65,"Clips",20,2.4,8.6,-14.4,0.263,0.004,1899-12-31 00:02:00,1899-12-31 16:44:00,1899-12-31 16:46:00,5718,7372,NA,1800,110.382343357245,"200303-008.wav_20","sigpro",4.68108895251111,2.64928168853448,0.372372299764369,111.301337876825
"200303-010_100m","200303-008",65,"Clips",21,4.2,8.4,-26.8,0.174,0.008,1899-12-31 00:02:00,1899-12-31 16:46:00,1899-12-31 16:48:00,4792,5287,NA,1800,96.519399746046,"200303-008.wav_21","sigpro",3.38901473408622,-0.355322384340521,0.313004987634188,123.485417149335
"200303-010_100m","200303-010",100,"Clips",2,3.2,-4.4,NA,0.274,0.003,1899-12-31 00:02:00,1899-12-31 16:50:00,1899-12-31 16:52:00,7875,8805,NA,1800,116.152556775978,"200303-010.wav_2","sigpro",5.31624100990864,-2.8420828020748,0.336319555984706,98.8631736383613
"200303-010_100m","200303-010",100,"Clips",3,13.5,NA,NA,0.261,0.012,1899-12-31 00:03:00,1899-12-31 16:52:00,1899-12-31 16:55:00,3208,4069,NA,1800,88.4266695535797,"200303-010.wav_3","sigpro",2.51306677198737,-4.84240769505014,0.342069370973196,77.117616255112
"200303-010_100m","200303-010",100,"Clips",4,41,-4.5,-19.4,0.215,0.02,1899-12-31 00:03:00,1899-12-31 16:55:00,1899-12-31 16:58:00,422,1223,NA,1800,78.2101570782599,"200303-010.wav_4","sigpro",0.80021665965334,1.46355968478204,0.251751331997102,65.3891620501676
"200303-010_100m","200303-010",100,"Clips",5,4.6,-8.1,-19.3,0.287,0.003,1899-12-31 00:02:00,1899-12-31 16:58:00,1899-12-31 17:00:00,6905,7917,NA,1800,116.152556775978,"200303-010.wav_5","sigpro",-0.604005292206336,-3.62465040866301,0.336160751972008,93.7962105267046
"200303-010_100m","200303-010",100,"Clips",6,3.5,1,-15.9,0.405,0.006,1899-12-31 00:02:00,1899-12-31 17:00:00,1899-12-31 17:02:00,8417,9416,NA,1800,102.289613164779,"200303-010.wav_6","sigpro",3.18321455571165,-1.50971977721329,0.274333040305439,99.5364680713567
"200303-010_100m","200303-010",100,"Clips",7,13,NA,NA,0.34,0.012,1899-12-31 00:02:00,1899-12-31 17:02:00,1899-12-31 17:04:00,4171,4839,NA,1800,88.4266695535797,"200303-010.wav_7","sigpro",2.98383909938154,0.94621876766044,0.295107564578411,87.2988761197732
"200303-010_100m","200303-010",100,"Clips",8,20.8,NA,NA,0.352,0.006,1899-12-31 00:04:00,1899-12-31 17:04:00,1899-12-31 17:08:00,2097,2961,NA,1800,102.289613164779,"200303-010.wav_8","sigpro",-0.877224336122534,-4.56506007023146,0.332668278025327,94.4588861680299
"200303-010_100m","200303-010",100,"Clips",9,2.2,-16.2,-12.7,0.219,-16.2,1899-12-31 00:05:00,1899-12-31 17:13:00,1899-12-31 17:18:00,9181,10033,NA,1800,NA,"200303-010.wav_9","sigpro",1.53905213826537,2.69148862377939,0.278526656251411,108.583059479608
"200303-010_100m","200303-010",100,"Clips",10,14.8,1.4,-14.2,0.191,0.005,1899-12-31 00:06:00,1899-12-31 17:18:00,1899-12-31 17:24:00,1849,2506,NA,1800,105.936044300658,"200303-010.wav_10","sigpro",4.03385103537536,-4.86411065544627,0.249217503029647,100.876009303087
"200303-010_100m","200303-010",100,"Clips",11,8.2,NA,NA,0.374,0.006,1899-12-31 00:04:00,1899-12-31 17:24:00,1899-12-31 17:28:00,5632,6830,NA,1800,102.289613164779,"200303-010.wav_11","sigpro",0.704868701690261,-0.837537389791281,0.299906419889659,94.8670825298378
"200303-010_100m","200303-010",100,"Clips",12,21.8,-4.5,NA,0.206,0.003,1899-12-31 00:03:00,1899-12-31 17:28:00,1899-12-31 17:31:00,1474,2550,"MARKER 140",1800,116.152556775978,"200303-010.wav_12","sigpro",2.57333937788938,-2.69008710864618,0.267682195406965,102.932090887078
"200303-010_100m","200303-010",100,"Clips",13,1.9,-0.6,NA,0.269,0.003,1899-12-31 00:04:00,1899-12-31 17:31:00,1899-12-31 17:35:00,9598,10233,NA,1800,116.152556775978,"200303-010.wav_13","sigpro",0.966322716012544,0.81389716997676,0.292358042647325,111.672563766181
"200303-010_100m","200303-010",100,"Clips",14,3.2,-6.6,NA,0.243,0.002,1899-12-31 00:03:00,1899-12-31 17:35:00,1899-12-31 17:38:00,7317,8141,NA,1800,124.261858938141,"200303-010.wav_14","sigpro",0.871583912314903,-0.501037729609501,0.286187780233563,121.417079492473
"200303-010_100m","200303-010",100,"Clips",15,140,-10.8,NA,0.509,0.027,1899-12-31 00:04:00,1899-12-31 17:38:00,1899-12-31 17:42:00,100,810,"MARKER 511",1800,72.2080652292531,"200303-010.wav_15","sigpro",-0.367824921481937,1.11643113845235,0.378004491717307,66.8165599348344
"200303-010_100m","200303-010",100,"Clips",16,6.1,-5.9,-5.1,0.309,0.002,1899-12-31 00:05:00,1899-12-31 17:42:00,1899-12-31 17:47:00,5396,6152,"MARKER 376",1800,124.261858938141,"200303-010.wav_16","sigpro",-0.821290450271167,5.3219172895758,0.315512901467507,104.935519930818
"200303-010_100m","200303-010",100,"Clips",17,3.6,NA,-6.7,0.342,0.003,1899-12-31 00:02:00,1899-12-31 17:47:00,1899-12-31 17:49:00,9435,10377,"MARKER 50",1800,116.152556775978,"200303-010.wav_17","sigpro",0.385709917159919,2.43968012030008,0.267921763201765,115.170267629139
"200303-010_100m","200303-010",100,"Clips",18,24,-23.7,NA,0.21,0.004,1899-12-31 00:03:00,1899-12-31 17:49:00,1899-12-31 17:52:00,1230,2525,NA,1800,110.398915326942,"200303-010.wav_18","sigpro",1.313823490877,0.0197708608260243,0.22563983883736,99.8691458399666
"200303-010_100m","200303-010",100,"Clips",19,20.8,-6.6,-21,0.246,0.004,1899-12-31 00:02:00,1899-12-31 17:52:00,1899-12-31 17:54:00,836,1646,"MARKER 235",1800,110.398915326942,"200303-010.wav_19","sigpro",1.23960693389984,0.160279449896678,0.281309901733233,98.3933985054305
"200303-010_100m","200303-010",100,"Clips",20,5.3,NA,-5.6,0.407,0.003,1899-12-31 00:02:00,1899-12-31 17:54:00,1899-12-31 17:56:00,5718,7372,NA,1800,116.152556775978,"200303-010.wav_20","sigpro",0.791190707470514,0.139544201809389,0.29869398431605,109.167638912753
"200303-010_100m","200303-010",100,"Clips",21,7.8,NA,-7.6,0.377,0.004,1899-12-31 00:03:00,1899-12-31 17:56:00,1899-12-31 17:59:00,4792,5287,"MARKER 119",1800,110.398915326942,"200303-010.wav_21","sigpro",0.598269438486889,0.128656835959561,0.368915930247248,108.899609755107
