"sound.files","selec","start","end","bottom.freq","top.freq","template","data.set","environm","orig.sound.file","Temperatura","Humedad","distance","Vegetacion","Transecto","signal.type","reference","excess.attenuation"
"200303-017.wav_840",1,0.04,0.140022675736994,7.021,8.197,"0.1_BB_am_no.harm.wav_59","simulations",NA,"0.1_BB_am_no.harm.wav_59",26,0.19,100,"cerrado",2,"0.1_BB_am_no.harm.wav_59","200303-000.wav_840-1",0.782165564467536
"200303-028.wav_840",1,0.04,0.140022675736994,7.021,8.197,"0.1_BB_am_no.harm.wav_59","simulations",NA,"0.1_BB_am_no.harm.wav_59",26,0.2,100,"abierta",3,"0.1_BB_am_no.harm.wav_59","200303-000.wav_840-1",0.936965592720367
"200303-029.wav_840",1,0.04,0.140022675736994,7.021,8.197,"0.1_BB_am_no.harm.wav_59","simulations",NA,"0.1_BB_am_no.harm.wav_59",23.6,0.16,100,"cerrado",3,"0.1_BB_am_no.harm.wav_59","200303-000.wav_840-1",0.836983101208203
"200303-003.wav_787",1,0.04,0.140022675737023,4.171,4.839,"0.1_BB_am_no.harm.wav_6","simulations",NA,"0.1_BB_am_no.harm.wav_6",24.1,0.39,100,"abierta",1,"0.1_BB_am_no.harm.wav_6","200303-000.wav_787-1",0.848484359124822
"200303-010.wav_787",1,0.04,0.140022675737023,4.171,4.839,"0.1_BB_am_no.harm.wav_6","simulations",NA,"0.1_BB_am_no.harm.wav_6",27.1,0.2,100,"cerrado",1,"0.1_BB_am_no.harm.wav_6","200303-000.wav_787-1",0.878511472349869
"200303-016.wav_787",1,0.04,0.140022675737023,4.171,4.839,"0.1_BB_am_no.harm.wav_6","simulations",NA,"0.1_BB_am_no.harm.wav_6",26.4,0.24,100,"abierta",2,"0.1_BB_am_no.harm.wav_6","200303-000.wav_787-1",0.779056444385456
"200303-017.wav_787",1,0.04,0.140022675737023,4.171,4.839,"0.1_BB_am_no.harm.wav_6","simulations",NA,"0.1_BB_am_no.harm.wav_6",26,0.19,100,"cerrado",2,"0.1_BB_am_no.harm.wav_6","200303-000.wav_787-1",0.741181287269454
"200303-028.wav_787",1,0.04,0.140022675737023,4.171,4.839,"0.1_BB_am_no.harm.wav_6","simulations",NA,"0.1_BB_am_no.harm.wav_6",26,0.2,100,"abierta",3,"0.1_BB_am_no.harm.wav_6","200303-000.wav_787-1",0.823288141720031
"200303-029.wav_787",1,0.04,0.140022675737023,4.171,4.839,"0.1_BB_am_no.harm.wav_6","simulations",NA,"0.1_BB_am_no.harm.wav_6",23.6,0.16,100,"cerrado",3,"0.1_BB_am_no.harm.wav_6","200303-000.wav_787-1",0.785916284441543
"200303-003.wav_841",1,0.04,0.140022675736994,3.466,4.218,"0.1_BB_am_no.harm.wav_60","simulations",NA,"0.1_BB_am_no.harm.wav_60",24.1,0.39,100,"abierta",1,"0.1_BB_am_no.harm.wav_60","200303-000.wav_841-1",0.831403752561912
"200303-010.wav_841",1,0.04,0.140022675736994,3.466,4.218,"0.1_BB_am_no.harm.wav_60","simulations",NA,"0.1_BB_am_no.harm.wav_60",27.1,0.2,100,"cerrado",1,"0.1_BB_am_no.harm.wav_60","200303-000.wav_841-1",0.835957313260594
"200303-016.wav_841",1,0.04,0.140022675736994,3.466,4.218,"0.1_BB_am_no.harm.wav_60","simulations",NA,"0.1_BB_am_no.harm.wav_60",26.4,0.24,100,"abierta",2,"0.1_BB_am_no.harm.wav_60","200303-000.wav_841-1",0.811965969992166
"200303-017.wav_841",1,0.04,0.140022675736994,3.466,4.218,"0.1_BB_am_no.harm.wav_60","simulations",NA,"0.1_BB_am_no.harm.wav_60",26,0.19,100,"cerrado",2,"0.1_BB_am_no.harm.wav_60","200303-000.wav_841-1",0.765079136253713
"200303-028.wav_841",1,0.04,0.140022675736994,3.466,4.218,"0.1_BB_am_no.harm.wav_60","simulations",NA,"0.1_BB_am_no.harm.wav_60",26,0.2,100,"abierta",3,"0.1_BB_am_no.harm.wav_60","200303-000.wav_841-1",0.788948352074696
"200303-029.wav_841",1,0.04,0.140022675736994,3.466,4.218,"0.1_BB_am_no.harm.wav_60","simulations",NA,"0.1_BB_am_no.harm.wav_60",23.6,0.16,100,"cerrado",3,"0.1_BB_am_no.harm.wav_60","200303-000.wav_841-1",0.779706427546448
"200303-003.wav_788",1,0.04,0.140022675736994,2.097,2.961,"0.1_BB_am_no.harm.wav_7","simulations",NA,"0.1_BB_am_no.harm.wav_7",24.1,0.39,100,"abierta",1,"0.1_BB_am_no.harm.wav_7","200303-000.wav_788-1",0.773911441533094
"200303-010.wav_788",1,0.04,0.140022675736994,2.097,2.961,"0.1_BB_am_no.harm.wav_7","simulations",NA,"0.1_BB_am_no.harm.wav_7",27.1,0.2,100,"cerrado",1,"0.1_BB_am_no.harm.wav_7","200303-000.wav_788-1",0.831656669733982
"200303-016.wav_788",1,0.04,0.140022675736994,2.097,2.961,"0.1_BB_am_no.harm.wav_7","simulations",NA,"0.1_BB_am_no.harm.wav_7",26.4,0.24,100,"abierta",2,"0.1_BB_am_no.harm.wav_7","200303-000.wav_788-1",0.714156421480295
"200303-017.wav_788",1,0.04,0.140022675736994,2.097,2.961,"0.1_BB_am_no.harm.wav_7","simulations",NA,"0.1_BB_am_no.harm.wav_7",26,0.19,100,"cerrado",2,"0.1_BB_am_no.harm.wav_7","200303-000.wav_788-1",0.758292576450447
"200303-028.wav_788",1,0.04,0.140022675736994,2.097,2.961,"0.1_BB_am_no.harm.wav_7","simulations",NA,"0.1_BB_am_no.harm.wav_7",26,0.2,100,"abierta",3,"0.1_BB_am_no.harm.wav_7","200303-000.wav_788-1",0.778444324274017
"200303-029.wav_788",1,0.04,0.140022675736994,2.097,2.961,"0.1_BB_am_no.harm.wav_7","simulations",NA,"0.1_BB_am_no.harm.wav_7",23.6,0.16,100,"cerrado",3,"0.1_BB_am_no.harm.wav_7","200303-000.wav_788-1",0.791433899906765
"200303-003.wav_789",1,0.04,0.140022675736994,9.181,10.033,"0.1_BB_am_no.harm.wav_8","simulations",NA,"0.1_BB_am_no.harm.wav_8",24.1,0.39,100,"abierta",1,"0.1_BB_am_no.harm.wav_8","200303-000.wav_789-1",0.931099340610548
"200303-010.wav_789",1,0.04,0.140022675736994,9.181,10.033,"0.1_BB_am_no.harm.wav_8","simulations",NA,"0.1_BB_am_no.harm.wav_8",27.1,0.2,100,"cerrado",1,"0.1_BB_am_no.harm.wav_8","200303-000.wav_789-1",0.834399934344103
"200303-016.wav_789",1,0.04,0.140022675736994,9.181,10.033,"0.1_BB_am_no.harm.wav_8","simulations",NA,"0.1_BB_am_no.harm.wav_8",26.4,0.24,100,"abierta",2,"0.1_BB_am_no.harm.wav_8","200303-000.wav_789-1",0.816647407233472
"200303-017.wav_789",1,0.04,0.140022675736994,9.181,10.033,"0.1_BB_am_no.harm.wav_8","simulations",NA,"0.1_BB_am_no.harm.wav_8",26,0.19,100,"cerrado",2,"0.1_BB_am_no.harm.wav_8","200303-000.wav_789-1",0.719407527637929
"200303-028.wav_789",1,0.04,0.140022675736994,9.181,10.033,"0.1_BB_am_no.harm.wav_8","simulations",NA,"0.1_BB_am_no.harm.wav_8",26,0.2,100,"abierta",3,"0.1_BB_am_no.harm.wav_8","200303-000.wav_789-1",0.921244085465113
"200303-029.wav_789",1,0.04,0.140022675736994,9.181,10.033,"0.1_BB_am_no.harm.wav_8","simulations",NA,"0.1_BB_am_no.harm.wav_8",23.6,0.16,100,"cerrado",3,"0.1_BB_am_no.harm.wav_8","200303-000.wav_789-1",0.789208523043583
"200303-003.wav_790",1,0.04,0.140022675736994,1.849,2.506,"0.1_BB_am_no.harm.wav_9","simulations",NA,"0.1_BB_am_no.harm.wav_9",24.1,0.39,100,"abierta",1,"0.1_BB_am_no.harm.wav_9","200303-000.wav_790-1",0.739417930878066
"200303-010.wav_790",1,0.04,0.140022675736994,1.849,2.506,"0.1_BB_am_no.harm.wav_9","simulations",NA,"0.1_BB_am_no.harm.wav_9",27.1,0.2,100,"cerrado",1,"0.1_BB_am_no.harm.wav_9","200303-000.wav_790-1",0.795155423101159
"200303-016.wav_790",1,0.04,0.140022675736994,1.849,2.506,"0.1_BB_am_no.harm.wav_9","simulations",NA,"0.1_BB_am_no.harm.wav_9",26.4,0.24,100,"abierta",2,"0.1_BB_am_no.harm.wav_9","200303-000.wav_790-1",0.733351888293604
"200303-017.wav_790",1,0.04,0.140022675736994,1.849,2.506,"0.1_BB_am_no.harm.wav_9","simulations",NA,"0.1_BB_am_no.harm.wav_9",26,0.19,100,"cerrado",2,"0.1_BB_am_no.harm.wav_9","200303-000.wav_790-1",0.690366667497269
"200303-028.wav_790",1,0.04,0.140022675736994,1.849,2.506,"0.1_BB_am_no.harm.wav_9","simulations",NA,"0.1_BB_am_no.harm.wav_9",26,0.2,100,"abierta",3,"0.1_BB_am_no.harm.wav_9","200303-000.wav_790-1",0.760516279470267
"200303-029.wav_790",1,0.04,0.140022675736994,1.849,2.506,"0.1_BB_am_no.harm.wav_9","simulations",NA,"0.1_BB_am_no.harm.wav_9",23.6,0.16,100,"cerrado",3,"0.1_BB_am_no.harm.wav_9","200303-000.wav_790-1",0.766433053487778
"200303-003.wav_362",1,0.04,0.140022675736994,8.5,14.025,"0.1_BB_no.am_harm.wav_1","simulations",NA,"0.1_BB_no.am_harm.wav_1",24.1,0.39,100,"abierta",1,"0.1_BB_no.am_harm.wav_1","200303-000.wav_362-1",0.829682807027646
"200303-010.wav_362",1,0.04,0.140022675736994,8.5,14.025,"0.1_BB_no.am_harm.wav_1","simulations",NA,"0.1_BB_no.am_harm.wav_1",27.1,0.2,100,"cerrado",1,"0.1_BB_no.am_harm.wav_1","200303-000.wav_362-1",0.761740046367032
"200303-016.wav_362",1,0.04,0.140022675736994,8.5,14.025,"0.1_BB_no.am_harm.wav_1","simulations",NA,"0.1_BB_no.am_harm.wav_1",26.4,0.24,100,"abierta",2,"0.1_BB_no.am_harm.wav_1","200303-000.wav_362-1",0.770103913907525
"200303-017.wav_362",1,0.04,0.140022675736994,8.5,14.025,"0.1_BB_no.am_harm.wav_1","simulations",NA,"0.1_BB_no.am_harm.wav_1",26,0.19,100,"cerrado",2,"0.1_BB_no.am_harm.wav_1","200303-000.wav_362-1",0.694636526112003
"200303-028.wav_362",1,0.04,0.140022675736994,8.5,14.025,"0.1_BB_no.am_harm.wav_1","simulations",NA,"0.1_BB_no.am_harm.wav_1",26,0.2,100,"abierta",3,"0.1_BB_no.am_harm.wav_1","200303-000.wav_362-1",0.824911738849032
"200303-029.wav_362",1,0.04,0.140022675736994,8.5,14.025,"0.1_BB_no.am_harm.wav_1","simulations",NA,"0.1_BB_no.am_harm.wav_1",23.6,0.16,100,"cerrado",3,"0.1_BB_no.am_harm.wav_1","200303-000.wav_362-1",0.72256146924857
"200303-003.wav_371",1,0.04,0.140022675736895,5.632,10.245,"0.1_BB_no.am_harm.wav_10","simulations",NA,"0.1_BB_no.am_harm.wav_10",24.1,0.39,100,"abierta",1,"0.1_BB_no.am_harm.wav_10","200303-000.wav_371-1",0.867073534412568
"200303-010.wav_371",1,0.04,0.140022675736895,5.632,10.245,"0.1_BB_no.am_harm.wav_10","simulations",NA,"0.1_BB_no.am_harm.wav_10",27.1,0.2,100,"cerrado",1,"0.1_BB_no.am_harm.wav_10","200303-000.wav_371-1",0.880155753548227
"200303-016.wav_371",1,0.04,0.140022675736895,5.632,10.245,"0.1_BB_no.am_harm.wav_10","simulations",NA,"0.1_BB_no.am_harm.wav_10",26.4,0.24,100,"abierta",2,"0.1_BB_no.am_harm.wav_10","200303-000.wav_371-1",0.801877793326146
"200303-017.wav_371",1,0.04,0.140022675736895,5.632,10.245,"0.1_BB_no.am_harm.wav_10","simulations",NA,"0.1_BB_no.am_harm.wav_10",26,0.19,100,"cerrado",2,"0.1_BB_no.am_harm.wav_10","200303-000.wav_371-1",0.738738337064317
"200303-028.wav_371",1,0.04,0.140022675736895,5.632,10.245,"0.1_BB_no.am_harm.wav_10","simulations",NA,"0.1_BB_no.am_harm.wav_10",26,0.2,100,"abierta",3,"0.1_BB_no.am_harm.wav_10","200303-000.wav_371-1",0.868702698101585
"200303-029.wav_371",1,0.04,0.140022675736909,5.632,10.245,"0.1_BB_no.am_harm.wav_10","simulations",NA,"0.1_BB_no.am_harm.wav_10",23.6,0.16,100,"cerrado",3,"0.1_BB_no.am_harm.wav_10","200303-000.wav_371-1",0.804182944179556
"200303-003.wav_372",1,0.04,0.140022675737009,1.474,3.825,"0.1_BB_no.am_harm.wav_11","simulations",NA,"0.1_BB_no.am_harm.wav_11",24.1,0.39,100,"abierta",1,"0.1_BB_no.am_harm.wav_11","200303-000.wav_372-1",0.749708762238837
"200303-010.wav_372",1,0.04,0.140022675737009,1.474,3.825,"0.1_BB_no.am_harm.wav_11","simulations",NA,"0.1_BB_no.am_harm.wav_11",27.1,0.2,100,"cerrado",1,"0.1_BB_no.am_harm.wav_11","200303-000.wav_372-1",0.835785363703464
"200303-016.wav_372",1,0.04,0.140022675737009,1.474,3.825,"0.1_BB_no.am_harm.wav_11","simulations",NA,"0.1_BB_no.am_harm.wav_11",26.4,0.24,100,"abierta",2,"0.1_BB_no.am_harm.wav_11","200303-000.wav_372-1",0.723344842528422
"200303-017.wav_372",1,0.04,0.140022675737009,1.474,3.825,"0.1_BB_no.am_harm.wav_11","simulations",NA,"0.1_BB_no.am_harm.wav_11",26,0.19,100,"cerrado",2,"0.1_BB_no.am_harm.wav_11","200303-000.wav_372-1",0.727454267493149
"200303-028.wav_372",1,0.04,0.140022675737009,1.474,3.825,"0.1_BB_no.am_harm.wav_11","simulations",NA,"0.1_BB_no.am_harm.wav_11",26,0.2,100,"abierta",3,"0.1_BB_no.am_harm.wav_11","200303-000.wav_372-1",0.745269999070395
"200303-029.wav_372",1,0.04,0.140022675737023,1.474,3.825,"0.1_BB_no.am_harm.wav_11","simulations",NA,"0.1_BB_no.am_harm.wav_11",23.6,0.16,100,"cerrado",3,"0.1_BB_no.am_harm.wav_11","200303-000.wav_372-1",0.805172113571722
"200303-003.wav_373",1,0.04,0.140022675736994,9.598,15.3495,"0.1_BB_no.am_harm.wav_12","simulations",NA,"0.1_BB_no.am_harm.wav_12",24.1,0.39,100,"abierta",1,"0.1_BB_no.am_harm.wav_12","200303-000.wav_373-1",0.807491988424599
"200303-010.wav_373",1,0.04,0.140022675736994,9.598,15.3495,"0.1_BB_no.am_harm.wav_12","simulations",NA,"0.1_BB_no.am_harm.wav_12",27.1,0.2,100,"cerrado",1,"0.1_BB_no.am_harm.wav_12","200303-000.wav_373-1",0.818427218991575
"200303-016.wav_373",1,0.04,0.140022675736994,9.598,15.3495,"0.1_BB_no.am_harm.wav_12","simulations",NA,"0.1_BB_no.am_harm.wav_12",26.4,0.24,100,"abierta",2,"0.1_BB_no.am_harm.wav_12","200303-000.wav_373-1",0.716825138920873
"200303-017.wav_373",1,0.04,0.140022675736994,9.598,15.3495,"0.1_BB_no.am_harm.wav_12","simulations",NA,"0.1_BB_no.am_harm.wav_12",26,0.19,100,"cerrado",2,"0.1_BB_no.am_harm.wav_12","200303-000.wav_373-1",0.657003474869971
"200303-028.wav_373",1,0.04,0.140022675736994,9.598,15.3495,"0.1_BB_no.am_harm.wav_12","simulations",NA,"0.1_BB_no.am_harm.wav_12",26,0.2,100,"abierta",3,"0.1_BB_no.am_harm.wav_12","200303-000.wav_373-1",0.774328713251949
"200303-029.wav_373",1,0.04,0.140022675736994,9.598,15.3495,"0.1_BB_no.am_harm.wav_12","simulations",NA,"0.1_BB_no.am_harm.wav_12",23.6,0.16,100,"cerrado",3,"0.1_BB_no.am_harm.wav_12","200303-000.wav_373-1",0.658548258160793
"200303-003.wav_374",1,0.04,0.140022675736895,7.317,12.2115,"0.1_BB_no.am_harm.wav_13","simulations",NA,"0.1_BB_no.am_harm.wav_13",24.1,0.39,100,"abierta",1,"0.1_BB_no.am_harm.wav_13","200303-000.wav_374-1",0.867382656384349
"200303-010.wav_374",1,0.04,0.140022675736895,7.317,12.2115,"0.1_BB_no.am_harm.wav_13","simulations",NA,"0.1_BB_no.am_harm.wav_13",27.1,0.2,100,"cerrado",1,"0.1_BB_no.am_harm.wav_13","200303-000.wav_374-1",0.884998616955444
"200303-016.wav_374",1,0.04,0.140022675736895,7.317,12.2115,"0.1_BB_no.am_harm.wav_13","simulations",NA,"0.1_BB_no.am_harm.wav_13",26.4,0.24,100,"abierta",2,"0.1_BB_no.am_harm.wav_13","200303-000.wav_374-1",0.831153155429369
"200303-017.wav_374",1,0.04,0.140022675736895,7.317,12.2115,"0.1_BB_no.am_harm.wav_13","simulations",NA,"0.1_BB_no.am_harm.wav_13",26,0.19,100,"cerrado",2,"0.1_BB_no.am_harm.wav_13","200303-000.wav_374-1",0.763979039274497
"200303-028.wav_374",1,0.04,0.140022675736895,7.317,12.2115,"0.1_BB_no.am_harm.wav_13","simulations",NA,"0.1_BB_no.am_harm.wav_13",26,0.2,100,"abierta",3,"0.1_BB_no.am_harm.wav_13","200303-000.wav_374-1",0.875163766093436
"200303-029.wav_374",1,0.04,0.140022675736909,7.317,12.2115,"0.1_BB_no.am_harm.wav_13","simulations",NA,"0.1_BB_no.am_harm.wav_13",23.6,0.16,100,"cerrado",3,"0.1_BB_no.am_harm.wav_13","200303-000.wav_374-1",0.769694637660479
"200303-003.wav_375",1,0.04,0.140022675736994,0.1,1.215,"0.1_BB_no.am_harm.wav_14","simulations",NA,"0.1_BB_no.am_harm.wav_14",24.1,0.39,100,"abierta",1,"0.1_BB_no.am_harm.wav_14","200303-000.wav_375-1",0.672197586826144
"200303-010.wav_375",1,0.04,0.140022675736994,0.1,1.215,"0.1_BB_no.am_harm.wav_14","simulations",NA,"0.1_BB_no.am_harm.wav_14",27.1,0.2,100,"cerrado",1,"0.1_BB_no.am_harm.wav_14","200303-000.wav_375-1",0.747157261273592
"200303-016.wav_375",1,0.04,0.140022675736994,0.1,1.215,"0.1_BB_no.am_harm.wav_14","simulations",NA,"0.1_BB_no.am_harm.wav_14",26.4,0.24,100,"abierta",2,"0.1_BB_no.am_harm.wav_14","200303-000.wav_375-1",0.680077137461358
"200303-017.wav_375",1,0.04,0.140022675736994,0.1,1.215,"0.1_BB_no.am_harm.wav_14","simulations",NA,"0.1_BB_no.am_harm.wav_14",26,0.19,100,"cerrado",2,"0.1_BB_no.am_harm.wav_14","200303-000.wav_375-1",0.608479872143227
"200303-028.wav_375",1,0.04,0.140022675736994,0.1,1.215,"0.1_BB_no.am_harm.wav_14","simulations",NA,"0.1_BB_no.am_harm.wav_14",26,0.2,100,"abierta",3,"0.1_BB_no.am_harm.wav_14","200303-000.wav_375-1",0.744841056714423
"200303-029.wav_375",1,0.04,0.140022675736994,0.1,1.215,"0.1_BB_no.am_harm.wav_14","simulations",NA,"0.1_BB_no.am_harm.wav_14",23.6,0.16,100,"cerrado",3,"0.1_BB_no.am_harm.wav_14","200303-000.wav_375-1",0.747278222126513
"200303-003.wav_376",1,0.04,0.140022675736895,5.396,9.228,"0.1_BB_no.am_harm.wav_15","simulations",NA,"0.1_BB_no.am_harm.wav_15",24.1,0.39,100,"abierta",1,"0.1_BB_no.am_harm.wav_15","200303-000.wav_376-1",0.872873962000165
"200303-010.wav_376",1,0.04,0.140022675736895,5.396,9.228,"0.1_BB_no.am_harm.wav_15","simulations",NA,"0.1_BB_no.am_harm.wav_15",27.1,0.2,100,"cerrado",1,"0.1_BB_no.am_harm.wav_15","200303-000.wav_376-1",0.882497028003686
"200303-016.wav_376",1,0.04,0.140022675736895,5.396,9.228,"0.1_BB_no.am_harm.wav_15","simulations",NA,"0.1_BB_no.am_harm.wav_15",26.4,0.24,100,"abierta",2,"0.1_BB_no.am_harm.wav_15","200303-000.wav_376-1",0.811299629858062
"200303-017.wav_376",1,0.04,0.140022675736895,5.396,9.228,"0.1_BB_no.am_harm.wav_15","simulations",NA,"0.1_BB_no.am_harm.wav_15",26,0.19,100,"cerrado",2,"0.1_BB_no.am_harm.wav_15","200303-000.wav_376-1",0.745027620426876
"200303-028.wav_376",1,0.04,0.140022675736895,5.396,9.228,"0.1_BB_no.am_harm.wav_15","simulations",NA,"0.1_BB_no.am_harm.wav_15",26,0.2,100,"abierta",3,"0.1_BB_no.am_harm.wav_15","200303-000.wav_376-1",0.87304836183348
"200303-029.wav_376",1,0.04,0.140022675736909,5.396,9.228,"0.1_BB_no.am_harm.wav_15","simulations",NA,"0.1_BB_no.am_harm.wav_15",23.6,0.16,100,"cerrado",3,"0.1_BB_no.am_harm.wav_15","200303-000.wav_376-1",0.801589882225556
"200303-003.wav_377",1,0.04,0.140022675737009,9.435,15.5655,"0.1_BB_no.am_harm.wav_16","simulations",NA,"0.1_BB_no.am_harm.wav_16",24.1,0.39,100,"abierta",1,"0.1_BB_no.am_harm.wav_16","200303-000.wav_377-1",0.81327447055815
"200303-010.wav_377",1,0.04,0.140022675737009,9.435,15.5655,"0.1_BB_no.am_harm.wav_16","simulations",NA,"0.1_BB_no.am_harm.wav_16",27.1,0.2,100,"cerrado",1,"0.1_BB_no.am_harm.wav_16","200303-000.wav_377-1",0.830248402988719
"200303-016.wav_377",1,0.04,0.140022675737009,9.435,15.5655,"0.1_BB_no.am_harm.wav_16","simulations",NA,"0.1_BB_no.am_harm.wav_16",26.4,0.24,100,"abierta",2,"0.1_BB_no.am_harm.wav_16","200303-000.wav_377-1",0.731148419615421
"200303-017.wav_377",1,0.04,0.140022675737009,9.435,15.5655,"0.1_BB_no.am_harm.wav_16","simulations",NA,"0.1_BB_no.am_harm.wav_16",26,0.19,100,"cerrado",2,"0.1_BB_no.am_harm.wav_16","200303-000.wav_377-1",0.70468222278058
"200303-028.wav_377",1,0.04,0.140022675737009,9.435,15.5655,"0.1_BB_no.am_harm.wav_16","simulations",NA,"0.1_BB_no.am_harm.wav_16",26,0.2,100,"abierta",3,"0.1_BB_no.am_harm.wav_16","200303-000.wav_377-1",0.792510752429931
"200303-029.wav_377",1,0.04,0.140022675737023,9.435,15.5655,"0.1_BB_no.am_harm.wav_16","simulations",NA,"0.1_BB_no.am_harm.wav_16",23.6,0.16,100,"cerrado",3,"0.1_BB_no.am_harm.wav_16","200303-000.wav_377-1",0.682081439218438
"200303-003.wav_378",1,0.04,0.140022675736994,1.23,3.7875,"0.1_BB_no.am_harm.wav_17","simulations",NA,"0.1_BB_no.am_harm.wav_17",24.1,0.39,100,"abierta",1,"0.1_BB_no.am_harm.wav_17","200303-000.wav_378-1",0.752663974288964
"200303-010.wav_378",1,0.04,0.140022675736994,1.23,3.7875,"0.1_BB_no.am_harm.wav_17","simulations",NA,"0.1_BB_no.am_harm.wav_17",27.1,0.2,100,"cerrado",1,"0.1_BB_no.am_harm.wav_17","200303-000.wav_378-1",0.822249156130874
"200303-016.wav_378",1,0.04,0.140022675736994,1.23,3.7875,"0.1_BB_no.am_harm.wav_17","simulations",NA,"0.1_BB_no.am_harm.wav_17",26.4,0.24,100,"abierta",2,"0.1_BB_no.am_harm.wav_17","200303-000.wav_378-1",0.728373674868664
"200303-017.wav_378",1,0.04,0.140022675736994,1.23,3.7875,"0.1_BB_no.am_harm.wav_17","simulations",NA,"0.1_BB_no.am_harm.wav_17",26,0.19,100,"cerrado",2,"0.1_BB_no.am_harm.wav_17","200303-000.wav_378-1",0.710430078169787
"200303-028.wav_378",1,0.04,0.140022675736994,1.23,3.7875,"0.1_BB_no.am_harm.wav_17","simulations",NA,"0.1_BB_no.am_harm.wav_17",26,0.2,100,"abierta",3,"0.1_BB_no.am_harm.wav_17","200303-000.wav_378-1",0.771835444537263
"200303-029.wav_378",1,0.04,0.140022675736994,1.23,3.7875,"0.1_BB_no.am_harm.wav_17","simulations",NA,"0.1_BB_no.am_harm.wav_17",23.6,0.16,100,"cerrado",3,"0.1_BB_no.am_harm.wav_17","200303-000.wav_378-1",0.803045895337479
"200303-003.wav_379",1,0.04,0.140022675736909,0.836,2.469,"0.1_BB_no.am_harm.wav_18","simulations",NA,"0.1_BB_no.am_harm.wav_18",24.1,0.39,100,"abierta",1,"0.1_BB_no.am_harm.wav_18","200303-000.wav_379-1",0.712295012021561
"200303-010.wav_379",1,0.04,0.140022675736909,0.836,2.469,"0.1_BB_no.am_harm.wav_18","simulations",NA,"0.1_BB_no.am_harm.wav_18",27.1,0.2,100,"cerrado",1,"0.1_BB_no.am_harm.wav_18","200303-000.wav_379-1",0.77476824299246
"200303-016.wav_379",1,0.04,0.140022675736909,0.836,2.469,"0.1_BB_no.am_harm.wav_18","simulations",NA,"0.1_BB_no.am_harm.wav_18",26.4,0.24,100,"abierta",2,"0.1_BB_no.am_harm.wav_18","200303-000.wav_379-1",0.720838126572065
"200303-017.wav_379",1,0.04,0.140022675736909,0.836,2.469,"0.1_BB_no.am_harm.wav_18","simulations",NA,"0.1_BB_no.am_harm.wav_18",26,0.19,100,"cerrado",2,"0.1_BB_no.am_harm.wav_18","200303-000.wav_379-1",0.683003764796445
"200303-028.wav_379",1,0.04,0.140022675736909,0.836,2.469,"0.1_BB_no.am_harm.wav_18","simulations",NA,"0.1_BB_no.am_harm.wav_18",26,0.2,100,"abierta",3,"0.1_BB_no.am_harm.wav_18","200303-000.wav_379-1",0.759302444126956
"200303-029.wav_379",1,0.04,0.140022675736909,0.836,2.469,"0.1_BB_no.am_harm.wav_18","simulations",NA,"0.1_BB_no.am_harm.wav_18",23.6,0.16,100,"cerrado",3,"0.1_BB_no.am_harm.wav_18","200303-000.wav_379-1",0.778267429697358
"200303-003.wav_380",1,0.04,0.140022675736994,5.718,11.058,"0.1_BB_no.am_harm.wav_19","simulations",NA,"0.1_BB_no.am_harm.wav_19",24.1,0.39,100,"abierta",1,"0.1_BB_no.am_harm.wav_19","200303-000.wav_380-1",0.864100906424546
"200303-010.wav_380",1,0.04,0.140022675736994,5.718,11.058,"0.1_BB_no.am_harm.wav_19","simulations",NA,"0.1_BB_no.am_harm.wav_19",27.1,0.2,100,"cerrado",1,"0.1_BB_no.am_harm.wav_19","200303-000.wav_380-1",0.843417760908699
"200303-016.wav_380",1,0.04,0.140022675736994,5.718,11.058,"0.1_BB_no.am_harm.wav_19","simulations",NA,"0.1_BB_no.am_harm.wav_19",26.4,0.24,100,"abierta",2,"0.1_BB_no.am_harm.wav_19","200303-000.wav_380-1",0.802237378248493
"200303-017.wav_380",1,0.04,0.140022675736994,5.718,11.058,"0.1_BB_no.am_harm.wav_19","simulations",NA,"0.1_BB_no.am_harm.wav_19",26,0.19,100,"cerrado",2,"0.1_BB_no.am_harm.wav_19","200303-000.wav_380-1",0.712976163179422
"200303-028.wav_380",1,0.04,0.140022675736994,5.718,11.058,"0.1_BB_no.am_harm.wav_19","simulations",NA,"0.1_BB_no.am_harm.wav_19",26,0.2,100,"abierta",3,"0.1_BB_no.am_harm.wav_19","200303-000.wav_380-1",0.850992816548785
"200303-029.wav_380",1,0.04,0.140022675736994,5.718,11.058,"0.1_BB_no.am_harm.wav_19","simulations",NA,"0.1_BB_no.am_harm.wav_19",23.6,0.16,100,"cerrado",3,"0.1_BB_no.am_harm.wav_19","200303-000.wav_380-1",0.783836943088122
"200303-003.wav_363",1,0.04,0.140022675736909,3.208,6.1035,"0.1_BB_no.am_harm.wav_2","simulations",NA,"0.1_BB_no.am_harm.wav_2",24.1,0.39,100,"abierta",1,"0.1_BB_no.am_harm.wav_2","200303-000.wav_363-1",0.819889818954235
"200303-010.wav_363",1,0.04,0.140022675736909,3.208,6.1035,"0.1_BB_no.am_harm.wav_2","simulations",NA,"0.1_BB_no.am_harm.wav_2",27.1,0.2,100,"cerrado",1,"0.1_BB_no.am_harm.wav_2","200303-000.wav_363-1",0.871494291587256
