"sound.files","selec","start","end","bottom.freq","top.freq","template","data.set","environm","orig.sound.file","Temperatura","Humedad","distance","Vegetacion","Transecto","signal.type","reference","cross.correlation"
"200303-007.wav_385",1,0.04,0.140022675736994,3.654,7.5,"0.1_BB_no.am_harm.wav_24","simulations",NA,"0.1_BB_no.am_harm.wav_24",25,0.29,10,"cerrado",1,"0.1_BB_no.am_harm.wav_24","200303-000.wav_385-1",0.884091930736115
"200303-007.wav_386",1,0.04,0.140022675737009,8.5,14.478,"0.1_BB_no.am_harm.wav_25","simulations",NA,"0.1_BB_no.am_harm.wav_25",25,0.29,10,"cerrado",1,"0.1_BB_no.am_harm.wav_25","200303-000.wav_386-1",0.82634615209363
"200303-007.wav_387",1,0.04,0.140022675736895,4.933,9.0165,"0.1_BB_no.am_harm.wav_26","simulations",NA,"0.1_BB_no.am_harm.wav_26",25,0.29,10,"cerrado",1,"0.1_BB_no.am_harm.wav_26","200303-000.wav_387-1",0.8640961571275
"200303-007.wav_388",1,0.04,0.140022675736994,9.013,15.0225,"0.1_BB_no.am_harm.wav_27","simulations",NA,"0.1_BB_no.am_harm.wav_27",25,0.29,10,"cerrado",1,"0.1_BB_no.am_harm.wav_27","200303-000.wav_388-1",0.833706257981432
"200303-007.wav_389",1,0.04,0.140022675736909,3.624,6.18,"0.1_BB_no.am_harm.wav_28","simulations",NA,"0.1_BB_no.am_harm.wav_28",25,0.29,10,"cerrado",1,"0.1_BB_no.am_harm.wav_28","200303-000.wav_389-1",0.903206710813271
"200303-007.wav_390",1,0.04,0.140022675736994,5.027,8.5425,"0.1_BB_no.am_harm.wav_29","simulations",NA,"0.1_BB_no.am_harm.wav_29",25,0.29,10,"cerrado",1,"0.1_BB_no.am_harm.wav_29","200303-000.wav_390-1",0.88440085388629
"200303-007.wav_391",1,0.04,0.140022675737009,4.788,8.3895,"0.1_BB_no.am_harm.wav_30","simulations",NA,"0.1_BB_no.am_harm.wav_30",25,0.29,10,"cerrado",1,"0.1_BB_no.am_harm.wav_30","200303-000.wav_391-1",0.849171402062207
"200303-007.wav_392",1,0.04,0.140022675736895,8.076,14.25,"0.1_BB_no.am_harm.wav_31","simulations",NA,"0.1_BB_no.am_harm.wav_31",25,0.29,10,"cerrado",1,"0.1_BB_no.am_harm.wav_31","200303-000.wav_392-1",0.840377605329848
"200303-007.wav_393",1,0.04,0.140022675737009,3.158,6.4995,"0.1_BB_no.am_harm.wav_32","simulations",NA,"0.1_BB_no.am_harm.wav_32",25,0.29,10,"cerrado",1,"0.1_BB_no.am_harm.wav_32","200303-000.wav_393-1",0.857981652786563
"200303-007.wav_394",1,0.04,0.140022675736994,5.941,10.98,"0.1_BB_no.am_harm.wav_33","simulations",NA,"0.1_BB_no.am_harm.wav_33",25,0.29,10,"cerrado",1,"0.1_BB_no.am_harm.wav_33","200303-000.wav_394-1",0.845319764811542
"200303-007.wav_395",1,0.04,0.140022675736994,6.838,11.25,"0.1_BB_no.am_harm.wav_34","simulations",NA,"0.1_BB_no.am_harm.wav_34",25,0.29,10,"cerrado",1,"0.1_BB_no.am_harm.wav_34","200303-000.wav_395-1",0.862184081274527
"200303-007.wav_396",1,0.04,0.140022675737009,2.66,4.7115,"0.1_BB_no.am_harm.wav_35","simulations",NA,"0.1_BB_no.am_harm.wav_35",25,0.29,10,"cerrado",1,"0.1_BB_no.am_harm.wav_35","200303-000.wav_396-1",0.885303067276472
"200303-007.wav_397",1,0.04,0.140022675736895,1,3.246,"0.1_BB_no.am_harm.wav_36","simulations",NA,"0.1_BB_no.am_harm.wav_36",25,0.29,10,"cerrado",1,"0.1_BB_no.am_harm.wav_36","200303-000.wav_397-1",0.854890878797372
"200303-007.wav_398",1,0.04,0.140022675737009,2.077,3.75,"0.1_BB_no.am_harm.wav_37","simulations",NA,"0.1_BB_no.am_harm.wav_37",25,0.29,10,"cerrado",1,"0.1_BB_no.am_harm.wav_37","200303-000.wav_398-1",0.888142085395449
"200303-007.wav_399",1,0.04,0.140022675736994,6.752,11.409,"0.1_BB_no.am_harm.wav_38","simulations",NA,"0.1_BB_no.am_harm.wav_38",25,0.29,10,"cerrado",1,"0.1_BB_no.am_harm.wav_38","200303-000.wav_399-1",0.83537197035752
"200303-007.wav_400",1,0.04,0.140022675736895,0.5,2.3325,"0.1_BB_no.am_harm.wav_39","simulations",NA,"0.1_BB_no.am_harm.wav_39",25,0.29,10,"cerrado",1,"0.1_BB_no.am_harm.wav_39","200303-000.wav_400-1",0.833725761209535
"200303-007.wav_401",1,0.04,0.140022675737009,4.209,7.2225,"0.1_BB_no.am_harm.wav_40","simulations",NA,"0.1_BB_no.am_harm.wav_40",25,0.29,10,"cerrado",1,"0.1_BB_no.am_harm.wav_40","200303-000.wav_401-1",0.863397486280114
"200303-007.wav_402",1,0.04,0.140022675736895,5.764,10.3035,"0.1_BB_no.am_harm.wav_41","simulations",NA,"0.1_BB_no.am_harm.wav_41",25,0.29,10,"cerrado",1,"0.1_BB_no.am_harm.wav_41","200303-000.wav_402-1",0.801689154969922
"200303-007.wav_403",1,0.04,0.140022675737009,7.989,14.313,"0.1_BB_no.am_harm.wav_42","simulations",NA,"0.1_BB_no.am_harm.wav_42",25,0.29,10,"cerrado",1,"0.1_BB_no.am_harm.wav_42","200303-000.wav_403-1",0.822561039091156
"200303-007.wav_404",1,0.04,0.140022675736994,5.973,10.3575,"0.1_BB_no.am_harm.wav_43","simulations",NA,"0.1_BB_no.am_harm.wav_43",25,0.29,10,"cerrado",1,"0.1_BB_no.am_harm.wav_43","200303-000.wav_404-1",0.845973662203601
"200303-007.wav_405",1,0.04,0.140022675736909,3.013,5.5995,"0.1_BB_no.am_harm.wav_44","simulations",NA,"0.1_BB_no.am_harm.wav_44",25,0.29,10,"cerrado",1,"0.1_BB_no.am_harm.wav_44","200303-000.wav_405-1",0.842372531365603
"200303-007.wav_406",1,0.04,0.140022675736994,9.733,16.2855,"0.1_BB_no.am_harm.wav_45","simulations",NA,"0.1_BB_no.am_harm.wav_45",25,0.29,10,"cerrado",1,"0.1_BB_no.am_harm.wav_45","200303-000.wav_406-1",0.731802478422865
"200303-007.wav_407",1,0.04,0.140022675736994,8.284,13.9815,"0.1_BB_no.am_harm.wav_46","simulations",NA,"0.1_BB_no.am_harm.wav_46",25,0.29,10,"cerrado",1,"0.1_BB_no.am_harm.wav_46","200303-000.wav_407-1",0.843108454148111
"200303-007.wav_408",1,0.04,0.140022675736909,8,12.8085,"0.1_BB_no.am_harm.wav_47","simulations",NA,"0.1_BB_no.am_harm.wav_47",25,0.29,10,"cerrado",1,"0.1_BB_no.am_harm.wav_47","200303-000.wav_408-1",0.852519735539384
"200303-007.wav_409",1,0.04,0.140022675736994,2.366,5.082,"0.1_BB_no.am_harm.wav_48","simulations",NA,"0.1_BB_no.am_harm.wav_48",25,0.29,10,"cerrado",1,"0.1_BB_no.am_harm.wav_48","200303-000.wav_409-1",0.844226454353109
"200303-007.wav_410",1,0.04,0.140022675736909,1.048,3.42,"0.1_BB_no.am_harm.wav_49","simulations",NA,"0.1_BB_no.am_harm.wav_49",25,0.29,10,"cerrado",1,"0.1_BB_no.am_harm.wav_49","200303-000.wav_410-1",0.866395751375631
"200303-007.wav_411",1,0.04,0.140022675736994,7.427,12.36,"0.1_BB_no.am_harm.wav_50","simulations",NA,"0.1_BB_no.am_harm.wav_50",25,0.29,10,"cerrado",1,"0.1_BB_no.am_harm.wav_50","200303-000.wav_411-1",0.835060498781015
"200303-007.wav_412",1,0.04,0.140022675737009,1.396,3.5775,"0.1_BB_no.am_harm.wav_51","simulations",NA,"0.1_BB_no.am_harm.wav_51",25,0.29,10,"cerrado",1,"0.1_BB_no.am_harm.wav_51","200303-000.wav_412-1",0.877097891418252
"200303-007.wav_413",1,0.04,0.140022675736895,3.882,7.6935,"0.1_BB_no.am_harm.wav_52","simulations",NA,"0.1_BB_no.am_harm.wav_52",25,0.29,10,"cerrado",1,"0.1_BB_no.am_harm.wav_52","200303-000.wav_413-1",0.818644739699673
"200303-007.wav_414",1,0.04,0.140022675736994,8.618,14.8845,"0.1_BB_no.am_harm.wav_53","simulations",NA,"0.1_BB_no.am_harm.wav_53",25,0.29,10,"cerrado",1,"0.1_BB_no.am_harm.wav_53","200303-000.wav_414-1",0.834352183017316
"200303-007.wav_415",1,0.04,0.140022675736909,3.511,6.843,"0.1_BB_no.am_harm.wav_54","simulations",NA,"0.1_BB_no.am_harm.wav_54",25,0.29,10,"cerrado",1,"0.1_BB_no.am_harm.wav_54","200303-000.wav_415-1",0.839805237829992
"200303-007.wav_416",1,0.04,0.140022675736994,4.983,9.015,"0.1_BB_no.am_harm.wav_55","simulations",NA,"0.1_BB_no.am_harm.wav_55",25,0.29,10,"cerrado",1,"0.1_BB_no.am_harm.wav_55","200303-000.wav_416-1",0.868936744405678
"200303-007.wav_417",1,0.04,0.140022675737009,1.168,3.09,"0.1_BB_no.am_harm.wav_56","simulations",NA,"0.1_BB_no.am_harm.wav_56",25,0.29,10,"cerrado",1,"0.1_BB_no.am_harm.wav_56","200303-000.wav_417-1",0.807641847103016
"200303-007.wav_418",1,0.04,0.140022675736895,5.895,10.4205,"0.1_BB_no.am_harm.wav_57","simulations",NA,"0.1_BB_no.am_harm.wav_57",25,0.29,10,"cerrado",1,"0.1_BB_no.am_harm.wav_57","200303-000.wav_418-1",0.832836750101171
"200303-007.wav_419",1,0.04,0.140022675736994,1.38,3.204,"0.1_BB_no.am_harm.wav_58","simulations",NA,"0.1_BB_no.am_harm.wav_58",25,0.29,10,"cerrado",1,"0.1_BB_no.am_harm.wav_58","200303-000.wav_419-1",0.869922557737018
"200303-007.wav_420",1,0.04,0.140022675736895,7.021,12.2955,"0.1_BB_no.am_harm.wav_59","simulations",NA,"0.1_BB_no.am_harm.wav_59",25,0.29,10,"cerrado",1,"0.1_BB_no.am_harm.wav_59","200303-000.wav_420-1",0.809986976614739
"200303-007.wav_421",1,0.04,0.140022675736994,3.466,6.327,"0.1_BB_no.am_harm.wav_60","simulations",NA,"0.1_BB_no.am_harm.wav_60",25,0.29,10,"cerrado",1,"0.1_BB_no.am_harm.wav_60","200303-000.wav_421-1",0.794684965247566
"200303-007.wav_422",1,0.04,0.140022675737009,8.3,13.05,"0.1_pure.tone_am_harm.wav_1","simulations",NA,"0.1_pure.tone_am_harm.wav_1",25,0.29,10,"cerrado",1,"0.1_pure.tone_am_harm.wav_1","200303-000.wav_422-1",0.822988739814925
"200303-007.wav_423",1,0.04,0.140022675736895,3.3,5.55,"0.1_pure.tone_am_harm.wav_2","simulations",NA,"0.1_pure.tone_am_harm.wav_2",25,0.29,10,"cerrado",1,"0.1_pure.tone_am_harm.wav_2","200303-000.wav_423-1",0.901497118262561
"200303-007.wav_424",1,0.04,0.140022675737009,0.8,1.8,"0.1_pure.tone_am_harm.wav_3","simulations",NA,"0.1_pure.tone_am_harm.wav_3",25,0.29,10,"cerrado",1,"0.1_pure.tone_am_harm.wav_3","200303-000.wav_424-1",0.963676133531564
"200303-007.wav_425",1,0.04,0.140022675736994,6.8,10.8,"0.1_pure.tone_am_harm.wav_4","simulations",NA,"0.1_pure.tone_am_harm.wav_4",25,0.29,10,"cerrado",1,"0.1_pure.tone_am_harm.wav_4","200303-000.wav_425-1",0.865854359244655
"200303-007.wav_426",1,0.04,0.140022675737023,8.8,13.8,"0.1_pure.tone_am_harm.wav_5","simulations",NA,"0.1_pure.tone_am_harm.wav_5",25,0.29,10,"cerrado",1,"0.1_pure.tone_am_harm.wav_5","200303-000.wav_426-1",0.879766986547341
"200303-007.wav_427",1,0.04,0.140022675736994,4.3,7.05,"0.1_pure.tone_am_harm.wav_6","simulations",NA,"0.1_pure.tone_am_harm.wav_6",25,0.29,10,"cerrado",1,"0.1_pure.tone_am_harm.wav_6","200303-000.wav_427-1",0.922643465160858
"200303-007.wav_428",1,0.04,0.140022675736909,2.3,4.05,"0.1_pure.tone_am_harm.wav_7","simulations",NA,"0.1_pure.tone_am_harm.wav_7",25,0.29,10,"cerrado",1,"0.1_pure.tone_am_harm.wav_7","200303-000.wav_428-1",0.953407771888361
"200303-007.wav_429",1,0.04,0.140022675736994,9.3,14.55,"0.1_pure.tone_am_harm.wav_8","simulations",NA,"0.1_pure.tone_am_harm.wav_8",25,0.29,10,"cerrado",1,"0.1_pure.tone_am_harm.wav_8","200303-000.wav_429-1",0.844860921243711
"200303-007.wav_430",1,0.04,0.140022675736994,2.3,4.05,"0.1_pure.tone_am_harm.wav_9","simulations",NA,"0.1_pure.tone_am_harm.wav_9",25,0.29,10,"cerrado",1,"0.1_pure.tone_am_harm.wav_9","200303-000.wav_430-1",0.96326695540499
"200303-007.wav_431",1,0.04,0.140022675736881,5.8,9.3,"0.1_pure.tone_am_harm.wav_10","simulations",NA,"0.1_pure.tone_am_harm.wav_10",25,0.29,10,"cerrado",1,"0.1_pure.tone_am_harm.wav_10","200303-000.wav_431-1",0.919782867077116
"200303-007.wav_432",1,0.04,0.140022675736994,1.3,2.55,"0.1_pure.tone_am_harm.wav_11","simulations",NA,"0.1_pure.tone_am_harm.wav_11",25,0.29,10,"cerrado",1,"0.1_pure.tone_am_harm.wav_11","200303-000.wav_432-1",0.969046243395885
"200303-007.wav_433",1,0.04,0.140022675736994,9.8,15.3,"0.1_pure.tone_am_harm.wav_12","simulations",NA,"0.1_pure.tone_am_harm.wav_12",25,0.29,10,"cerrado",1,"0.1_pure.tone_am_harm.wav_12","200303-000.wav_433-1",0.784357738197228
"200303-007.wav_434",1,0.04,0.140022675736909,7.8,12.3,"0.1_pure.tone_am_harm.wav_13","simulations",NA,"0.1_pure.tone_am_harm.wav_13",25,0.29,10,"cerrado",1,"0.1_pure.tone_am_harm.wav_13","200303-000.wav_434-1",0.84520607143264
"200303-007.wav_435",1,0.04,0.140022675736994,0.3,1.05,"0.1_pure.tone_am_harm.wav_14","simulations",NA,"0.1_pure.tone_am_harm.wav_14",25,0.29,10,"cerrado",1,"0.1_pure.tone_am_harm.wav_14","200303-000.wav_435-1",0.837310061062362
"200303-007.wav_436",1,0.04,0.140022675736909,5.3,8.55,"0.1_pure.tone_am_harm.wav_15","simulations",NA,"0.1_pure.tone_am_harm.wav_15",25,0.29,10,"cerrado",1,"0.1_pure.tone_am_harm.wav_15","200303-000.wav_436-1",0.92729360287925
"200303-007.wav_437",1,0.04,0.140022675736994,9.8,15.3,"0.1_pure.tone_am_harm.wav_16","simulations",NA,"0.1_pure.tone_am_harm.wav_16",25,0.29,10,"cerrado",1,"0.1_pure.tone_am_harm.wav_16","200303-000.wav_437-1",0.83645396076004
"200303-007.wav_438",1,0.04,0.140022675736994,1.3,2.55,"0.1_pure.tone_am_harm.wav_17","simulations",NA,"0.1_pure.tone_am_harm.wav_17",25,0.29,10,"cerrado",1,"0.1_pure.tone_am_harm.wav_17","200303-000.wav_438-1",0.970886764800484
"200303-007.wav_439",1,0.04,0.140022675736909,0.8,1.8,"0.1_pure.tone_am_harm.wav_18","simulations",NA,"0.1_pure.tone_am_harm.wav_18",25,0.29,10,"cerrado",1,"0.1_pure.tone_am_harm.wav_18","200303-000.wav_439-1",0.979178531273836
"200303-007.wav_440",1,0.04,0.140022675736994,5.8,9.3,"0.1_pure.tone_am_harm.wav_19","simulations",NA,"0.1_pure.tone_am_harm.wav_19",25,0.29,10,"cerrado",1,"0.1_pure.tone_am_harm.wav_19","200303-000.wav_440-1",0.912998615233714
"200303-007.wav_441",1,0.04,0.140022675736909,4.8,7.8,"0.1_pure.tone_am_harm.wav_20","simulations",NA,"0.1_pure.tone_am_harm.wav_20",25,0.29,10,"cerrado",1,"0.1_pure.tone_am_harm.wav_20","200303-000.wav_441-1",0.864667616425702
"200303-007.wav_442",1,0.04,0.140022675736994,2.8,4.8,"0.1_pure.tone_am_harm.wav_21","simulations",NA,"0.1_pure.tone_am_harm.wav_21",25,0.29,10,"cerrado",1,"0.1_pure.tone_am_harm.wav_21","200303-000.wav_442-1",0.925634644084873
"200303-007.wav_443",1,0.04,0.140022675737023,0.3,1.05,"0.1_pure.tone_am_harm.wav_22","simulations",NA,"0.1_pure.tone_am_harm.wav_22",25,0.29,10,"cerrado",1,"0.1_pure.tone_am_harm.wav_22","200303-000.wav_443-1",0.903585643820011
"200303-007.wav_444",1,0.04,0.140022675736881,7.3,11.55,"0.1_pure.tone_am_harm.wav_23","simulations",NA,"0.1_pure.tone_am_harm.wav_23",25,0.29,10,"cerrado",1,"0.1_pure.tone_am_harm.wav_23","200303-000.wav_444-1",0.82695983373667
"200303-007.wav_445",1,0.04,0.140022675736994,4.8,7.8,"0.1_pure.tone_am_harm.wav_24","simulations",NA,"0.1_pure.tone_am_harm.wav_24",25,0.29,10,"cerrado",1,"0.1_pure.tone_am_harm.wav_24","200303-000.wav_445-1",0.880400223666294
"200303-007.wav_446",1,0.04,0.140022675736909,8.3,13.05,"0.1_pure.tone_am_harm.wav_25","simulations",NA,"0.1_pure.tone_am_harm.wav_25",25,0.29,10,"cerrado",1,"0.1_pure.tone_am_harm.wav_25","200303-000.wav_446-1",0.840432384947269
"200303-007.wav_447",1,0.04,0.140022675736994,5.3,8.55,"0.1_pure.tone_am_harm.wav_26","simulations",NA,"0.1_pure.tone_am_harm.wav_26",25,0.29,10,"cerrado",1,"0.1_pure.tone_am_harm.wav_26","200303-000.wav_447-1",0.927824073109587
"200303-007.wav_448",1,0.04,0.140022675736994,9.3,14.55,"0.1_pure.tone_am_harm.wav_27","simulations",NA,"0.1_pure.tone_am_harm.wav_27",25,0.29,10,"cerrado",1,"0.1_pure.tone_am_harm.wav_27","200303-000.wav_448-1",0.782641732953875
"200303-007.wav_449",1,0.04,0.140022675736909,3.8,6.3,"0.1_pure.tone_am_harm.wav_28","simulations",NA,"0.1_pure.tone_am_harm.wav_28",25,0.29,10,"cerrado",1,"0.1_pure.tone_am_harm.wav_28","200303-000.wav_449-1",0.897227512200149
"200303-007.wav_450",1,0.04,0.140022675736994,5.3,8.55,"0.1_pure.tone_am_harm.wav_29","simulations",NA,"0.1_pure.tone_am_harm.wav_29",25,0.29,10,"cerrado",1,"0.1_pure.tone_am_harm.wav_29","200303-000.wav_450-1",0.923795341194885
"200303-007.wav_451",1,0.04,0.140022675737023,4.8,7.8,"0.1_pure.tone_am_harm.wav_30","simulations",NA,"0.1_pure.tone_am_harm.wav_30",25,0.29,10,"cerrado",1,"0.1_pure.tone_am_harm.wav_30","200303-000.wav_451-1",0.858351150970178
"200303-007.wav_452",1,0.04,0.140022675736994,9.3,14.55,"0.1_pure.tone_am_harm.wav_31","simulations",NA,"0.1_pure.tone_am_harm.wav_31",25,0.29,10,"cerrado",1,"0.1_pure.tone_am_harm.wav_31","200303-000.wav_452-1",0.818163823346319
"200303-007.wav_453",1,0.04,0.140022675737023,3.3,5.55,"0.1_pure.tone_am_harm.wav_32","simulations",NA,"0.1_pure.tone_am_harm.wav_32",25,0.29,10,"cerrado",1,"0.1_pure.tone_am_harm.wav_32","200303-000.wav_453-1",0.909791767113703
"200303-007.wav_454",1,0.04,0.140022675736881,6.8,10.8,"0.1_pure.tone_am_harm.wav_33","simulations",NA,"0.1_pure.tone_am_harm.wav_33",25,0.29,10,"cerrado",1,"0.1_pure.tone_am_harm.wav_33","200303-000.wav_454-1",0.869972679201122
"200303-007.wav_455",1,0.04,0.140022675737023,7.3,11.55,"0.1_pure.tone_am_harm.wav_34","simulations",NA,"0.1_pure.tone_am_harm.wav_34",25,0.29,10,"cerrado",1,"0.1_pure.tone_am_harm.wav_34","200303-000.wav_455-1",0.802739188614762
"200303-007.wav_456",1,0.04,0.140022675736966,2.8,4.8,"0.1_pure.tone_am_harm.wav_35","simulations",NA,"0.1_pure.tone_am_harm.wav_35",25,0.29,10,"cerrado",1,"0.1_pure.tone_am_harm.wav_35","200303-000.wav_456-1",0.886853985663761
"200303-007.wav_457",1,0.04,0.140022675736909,0.8,1.8,"0.1_pure.tone_am_harm.wav_36","simulations",NA,"0.1_pure.tone_am_harm.wav_36",25,0.29,10,"cerrado",1,"0.1_pure.tone_am_harm.wav_36","200303-000.wav_457-1",0.97285718640212
"200303-007.wav_458",1,0.04,0.140022675736994,2.3,4.05,"0.1_pure.tone_am_harm.wav_37","simulations",NA,"0.1_pure.tone_am_harm.wav_37",25,0.29,10,"cerrado",1,"0.1_pure.tone_am_harm.wav_37","200303-000.wav_458-1",0.956916448695629
"200303-007.wav_459",1,0.04,0.140022675737023,6.8,10.8,"0.1_pure.tone_am_harm.wav_38","simulations",NA,"0.1_pure.tone_am_harm.wav_38",25,0.29,10,"cerrado",1,"0.1_pure.tone_am_harm.wav_38","200303-000.wav_459-1",0.81723788093273
"200303-007.wav_460",1,0.04,0.140022675736994,0.3,1.05,"0.1_pure.tone_am_harm.wav_39","simulations",NA,"0.1_pure.tone_am_harm.wav_39",25,0.29,10,"cerrado",1,"0.1_pure.tone_am_harm.wav_39","200303-000.wav_460-1",0.834947705367461
"200303-007.wav_461",1,0.04,0.140022675737023,4.3,7.05,"0.1_pure.tone_am_harm.wav_40","simulations",NA,"0.1_pure.tone_am_harm.wav_40",25,0.29,10,"cerrado",1,"0.1_pure.tone_am_harm.wav_40","200303-000.wav_461-1",0.8927526816922
"200303-007.wav_462",1,0.04,0.140022675736909,6.3,10.05,"0.1_pure.tone_am_harm.wav_41","simulations",NA,"0.1_pure.tone_am_harm.wav_41",25,0.29,10,"cerrado",1,"0.1_pure.tone_am_harm.wav_41","200303-000.wav_462-1",0.892872687914452
"200303-007.wav_463",1,0.04,0.140022675737023,8.3,13.05,"0.1_pure.tone_am_harm.wav_42","simulations",NA,"0.1_pure.tone_am_harm.wav_42",25,0.29,10,"cerrado",1,"0.1_pure.tone_am_harm.wav_42","200303-000.wav_463-1",0.874036437472485
"200303-007.wav_464",1,0.04,0.140022675736966,6.3,10.05,"0.1_pure.tone_am_harm.wav_43","simulations",NA,"0.1_pure.tone_am_harm.wav_43",25,0.29,10,"cerrado",1,"0.1_pure.tone_am_harm.wav_43","200303-000.wav_464-1",0.891645762504597
"200303-007.wav_465",1,0.04,0.140022675736909,3.3,5.55,"0.1_pure.tone_am_harm.wav_44","simulations",NA,"0.1_pure.tone_am_harm.wav_44",25,0.29,10,"cerrado",1,"0.1_pure.tone_am_harm.wav_44","200303-000.wav_465-1",0.914870895735445
"200303-007.wav_466",1,0.04,0.140022675736966,9.8,15.3,"0.1_pure.tone_am_harm.wav_45","simulations",NA,"0.1_pure.tone_am_harm.wav_45",25,0.29,10,"cerrado",1,"0.1_pure.tone_am_harm.wav_45","200303-000.wav_466-1",0.777876030682302
"200303-007.wav_467",1,0.04,0.140022675736909,8.8,13.8,"0.1_pure.tone_am_harm.wav_46","simulations",NA,"0.1_pure.tone_am_harm.wav_46",25,0.29,10,"cerrado",1,"0.1_pure.tone_am_harm.wav_46","200303-000.wav_467-1",0.830014825260431
"200303-007.wav_468",1,0.04,0.140022675736966,7.8,12.3,"0.1_pure.tone_am_harm.wav_47","simulations",NA,"0.1_pure.tone_am_harm.wav_47",25,0.29,10,"cerrado",1,"0.1_pure.tone_am_harm.wav_47","200303-000.wav_468-1",0.872343833360054
"200303-007.wav_469",1,0.04,0.140022675737023,2.8,4.8,"0.1_pure.tone_am_harm.wav_48","simulations",NA,"0.1_pure.tone_am_harm.wav_48",25,0.29,10,"cerrado",1,"0.1_pure.tone_am_harm.wav_48","200303-000.wav_469-1",0.918138400983503
"200303-007.wav_470",1,0.04,0.140022675736881,1.8,3.3,"0.1_pure.tone_am_harm.wav_49","simulations",NA,"0.1_pure.tone_am_harm.wav_49",25,0.29,10,"cerrado",1,"0.1_pure.tone_am_harm.wav_49","200303-000.wav_470-1",0.969593414959096
"200303-007.wav_471",1,0.04,0.140022675737023,7.8,12.3,"0.1_pure.tone_am_harm.wav_50","simulations",NA,"0.1_pure.tone_am_harm.wav_50",25,0.29,10,"cerrado",1,"0.1_pure.tone_am_harm.wav_50","200303-000.wav_471-1",0.885807242230158
"200303-007.wav_472",1,0.04,0.140022675736909,1.3,2.55,"0.1_pure.tone_am_harm.wav_51","simulations",NA,"0.1_pure.tone_am_harm.wav_51",25,0.29,10,"cerrado",1,"0.1_pure.tone_am_harm.wav_51","200303-000.wav_472-1",0.976265693817792
"200303-007.wav_473",1,0.04,0.140022675737023,4.3,7.05,"0.1_pure.tone_am_harm.wav_52","simulations",NA,"0.1_pure.tone_am_harm.wav_52",25,0.29,10,"cerrado",1,"0.1_pure.tone_am_harm.wav_52","200303-000.wav_473-1",0.877931600250656
"200303-007.wav_474",1,0.04,0.140022675736994,8.8,13.8,"0.1_pure.tone_am_harm.wav_53","simulations",NA,"0.1_pure.tone_am_harm.wav_53",25,0.29,10,"cerrado",1,"0.1_pure.tone_am_harm.wav_53","200303-000.wav_474-1",0.800066649577175
"200303-007.wav_475",1,0.04,0.140022675736909,3.8,6.3,"0.1_pure.tone_am_harm.wav_54","simulations",NA,"0.1_pure.tone_am_harm.wav_54",25,0.29,10,"cerrado",1,"0.1_pure.tone_am_harm.wav_54","200303-000.wav_475-1",0.870672103633526
"200303-007.wav_476",1,0.04,0.140022675736966,5.8,9.3,"0.1_pure.tone_am_harm.wav_55","simulations",NA,"0.1_pure.tone_am_harm.wav_55",25,0.29,10,"cerrado",1,"0.1_pure.tone_am_harm.wav_55","200303-000.wav_476-1",0.916079122426585
"200303-007.wav_477",1,0.04,0.140022675737023,1.8,3.3,"0.1_pure.tone_am_harm.wav_56","simulations",NA,"0.1_pure.tone_am_harm.wav_56",25,0.29,10,"cerrado",1,"0.1_pure.tone_am_harm.wav_56","200303-000.wav_477-1",0.957282059201208
"200303-007.wav_478",1,0.04,0.140022675736966,6.3,10.05,"0.1_pure.tone_am_harm.wav_57","simulations",NA,"0.1_pure.tone_am_harm.wav_57",25,0.29,10,"cerrado",1,"0.1_pure.tone_am_harm.wav_57","200303-000.wav_478-1",0.899666436574868
"200303-007.wav_479",1,0.04,0.140022675737023,1.8,3.3,"0.1_pure.tone_am_harm.wav_58","simulations",NA,"0.1_pure.tone_am_harm.wav_58",25,0.29,10,"cerrado",1,"0.1_pure.tone_am_harm.wav_58","200303-000.wav_479-1",0.979153736568005
"200303-007.wav_480",1,0.04,0.140022675736881,7.3,11.55,"0.1_pure.tone_am_harm.wav_59","simulations",NA,"0.1_pure.tone_am_harm.wav_59",25,0.29,10,"cerrado",1,"0.1_pure.tone_am_harm.wav_59","200303-000.wav_480-1",0.84709820404306
"200303-007.wav_481",1,0.04,0.140022675737023,3.8,6.3,"0.1_pure.tone_am_harm.wav_60","simulations",NA,"0.1_pure.tone_am_harm.wav_60",25,0.29,10,"cerrado",1,"0.1_pure.tone_am_harm.wav_60","200303-000.wav_481-1",0.890258321591067
"200303-007.wav_482",1,0.04,0.240022675737017,7.875,13.2075,"0.2_BB_no.am_harm.wav_1","simulations",NA,"0.2_BB_no.am_harm.wav_1",25,0.29,10,"cerrado",1,"0.2_BB_no.am_harm.wav_1","200303-000.wav_482-1",0.808093228273443
"200303-007.wav_483",1,0.04,0.240022675736903,3.208,6.1035,"0.2_BB_no.am_harm.wav_2","simulations",NA,"0.2_BB_no.am_harm.wav_2",25,0.29,10,"cerrado",1,"0.2_BB_no.am_harm.wav_2","200303-000.wav_483-1",0.860319060892789
"200303-007.wav_484",1,0.04,0.240022675736989,0.422,1.8345,"0.2_BB_no.am_harm.wav_3","simulations",NA,"0.2_BB_no.am_harm.wav_3",25,0.29,10,"cerrado",1,"0.2_BB_no.am_harm.wav_3","200303-000.wav_484-1",0.873909456157856
