"sound.files","selec","start","end","bottom.freq","top.freq","template","data.set","environm","orig.sound.file","Temperatura","Humedad","distance","Vegetacion","Transecto","signal.type","reference","cross.correlation"
"200303-003.wav_1144",1,0.04,0.114467120181964,3.1024,8.6709,"Melospiza-melodia-159966.wav_9","Paulina","bosque_cerrado","Melospiza-melodia-159966.wav_9",24.1,0.39,100,"abierta",1,"Melospiza-melodia-159966.wav_9","200303-000.wav_1144-1",1120
"200303-003.wav_1145",1,0.04,0.114467120180998,2.7842,8.5913,"Melospiza-melodia-159966.wav_10","Paulina","bosque_cerrado","Melospiza-melodia-159966.wav_10",24.1,0.39,100,"abierta",1,"Melospiza-melodia-159966.wav_10","200303-000.wav_1145-1",1132
"200303-003.wav_1146",1,0.04,0.272108843536992,2.466,5.7276,"Melospiza-melodia-159966.wav_11","Paulina","bosque_cerrado","Melospiza-melodia-159966.wav_11",24.1,0.39,100,"abierta",1,"Melospiza-melodia-159966.wav_11","200303-000.wav_1146-1",1546
"200303-003.wav_1147",1,0.04,0.0881859410430161,1.3523,2.7047,"Melospiza-melodia-159966.wav_12","Paulina","bosque_cerrado","Melospiza-melodia-159966.wav_12",24.1,0.39,100,"abierta",1,"Melospiza-melodia-159966.wav_12","200303-000.wav_1147-1",1806
"200303-003.wav_1148",1,0.04,0.307142857142005,3.2615,8.3527,"Melospiza-melodia-159966.wav_13","Paulina","bosque_cerrado","Melospiza-melodia-159966.wav_13",24.1,0.39,100,"abierta",1,"Melospiza-melodia-159966.wav_13","200303-000.wav_1148-1",482
"200303-003.wav_1149",1,0.04,0.28088435374199,1.4319,4.8525,"Melospiza-melodia-159966.wav_14","Paulina","bosque_cerrado","Melospiza-melodia-159966.wav_14",24.1,0.39,100,"abierta",1,"Melospiza-melodia-159966.wav_14","200303-000.wav_1149-1",1584
"200303-003.wav_1150",1,0.04,0.110090702947994,2.7047,9.2277,"Melospiza-melodia-159966.wav_15","Paulina","bosque_cerrado","Melospiza-melodia-159966.wav_15",24.1,0.39,100,"abierta",1,"Melospiza-melodia-159966.wav_15","200303-000.wav_1150-1",821
"200303-003.wav_1151",1,0.04,0.232698412697951,1.1932,3.6593,"Melospiza-melodia-159966.wav_16","Paulina","bosque_cerrado","Melospiza-melodia-159966.wav_16",24.1,0.39,100,"abierta",1,"Melospiza-melodia-159966.wav_16","200303-000.wav_1151-1",1690
"200303-003.wav_1152",1,0.04,0.0838095238100118,4.4548,7.1595,"Melospiza-melodia-159966.wav_17","Paulina","bosque_cerrado","Melospiza-melodia-159966.wav_17",24.1,0.39,100,"abierta",1,"Melospiza-melodia-159966.wav_17","200303-000.wav_1152-1",494
"200303-003.wav_1153",1,0.04,0.0925623582759636,2.6251,4.773,"Melospiza-melodia-159966.wav_18","Paulina","bosque_cerrado","Melospiza-melodia-159966.wav_18",24.1,0.39,100,"abierta",1,"Melospiza-melodia-159966.wav_18","200303-000.wav_1153-1",1245
"200303-003.wav_1154",1,0.04,0.114467120182021,1.5114,2.7047,"Melospiza-melodia-159966.wav_19","Paulina","bosque_cerrado","Melospiza-melodia-159966.wav_19",24.1,0.39,100,"abierta",1,"Melospiza-melodia-159966.wav_19","200303-000.wav_1154-1",1785
"200303-003.wav_1155",1,0.04,0.142199546484997,2.3625,4.9875,"Melospiza-melodia-179640.wav_1","Paulina","bosque_abierto","Melospiza-melodia-179640.wav_1",24.1,0.39,100,"abierta",1,"Melospiza-melodia-179640.wav_1","200303-000.wav_1155-1",1675
"200303-003.wav_1156",1,0.04,0.145306122448951,2.2312,5.25,"Melospiza-melodia-179640.wav_2","Paulina","bosque_abierto","Melospiza-melodia-179640.wav_2",24.1,0.39,100,"abierta",1,"Melospiza-melodia-179640.wav_2","200303-000.wav_1156-1",1577
"200303-003.wav_1157",1,0.04,0.154603174603019,2.7562,4.725,"Melospiza-melodia-179640.wav_3","Paulina","bosque_abierto","Melospiza-melodia-179640.wav_3",24.1,0.39,100,"abierta",1,"Melospiza-melodia-179640.wav_3","200303-000.wav_1157-1",1613
"200303-003.wav_1158",1,0.04,0.145306122448951,1.9687,4.8562,"Melospiza-melodia-179640.wav_4","Paulina","bosque_abierto","Melospiza-melodia-179640.wav_4",24.1,0.39,100,"abierta",1,"Melospiza-melodia-179640.wav_4","200303-000.wav_1158-1",1527
"200303-003.wav_1159",1,0.04,0.145306122449008,2.3625,4.8562,"Melospiza-melodia-179640.wav_5","Paulina","bosque_abierto","Melospiza-melodia-179640.wav_5",24.1,0.39,100,"abierta",1,"Melospiza-melodia-179640.wav_5","200303-000.wav_1159-1",1529
"200303-003.wav_1160",1,0.04,0.154603174603019,2.2312,4.9875,"Melospiza-melodia-179640.wav_6","Paulina","bosque_abierto","Melospiza-melodia-179640.wav_6",24.1,0.39,100,"abierta",1,"Melospiza-melodia-179640.wav_6","200303-000.wav_1160-1",1532
"200303-003.wav_1161",1,0.04,0.151496598640031,1.9687,5.25,"Melospiza-melodia-179640.wav_7","Paulina","bosque_abierto","Melospiza-melodia-179640.wav_7",24.1,0.39,100,"abierta",1,"Melospiza-melodia-179640.wav_7","200303-000.wav_1161-1",1505
"200303-003.wav_1162",1,0.04,0.278458049885992,3.2812,7.7437,"Melospiza-melodia-179640.wav_8","Paulina","bosque_abierto","Melospiza-melodia-179640.wav_8",24.1,0.39,100,"abierta",1,"Melospiza-melodia-179640.wav_8","200303-000.wav_1162-1",681
"200303-003.wav_1163",1,0.04,0.0709977324269539,4.0687,8.0062,"Melospiza-melodia-179640.wav_9","Paulina","bosque_abierto","Melospiza-melodia-179640.wav_9",24.1,0.39,100,"abierta",1,"Melospiza-melodia-179640.wav_9","200303-000.wav_1163-1",169
"200303-003.wav_1164",1,0.04,0.213424036281006,1.05,4.0687,"Melospiza-melodia-179640.wav_12","Paulina","bosque_abierto","Melospiza-melodia-179640.wav_12",24.1,0.39,100,"abierta",1,"Melospiza-melodia-179640.wav_12","200303-000.wav_1164-1",1743
"200303-003.wav_1165",1,0.04,0.0864625850340212,2.3625,6.1687,"Melospiza-melodia-179640.wav_13","Paulina","bosque_abierto","Melospiza-melodia-179640.wav_13",24.1,0.39,100,"abierta",1,"Melospiza-melodia-179640.wav_13","200303-000.wav_1165-1",1712
"200303-003.wav_1166",1,0.04,0.204149659863995,6.3,9.3187,"Melospiza-melodia-179640.wav_14","Paulina","bosque_abierto","Melospiza-melodia-179640.wav_14",24.1,0.39,100,"abierta",1,"Melospiza-melodia-179640.wav_14","200303-000.wav_1166-1",1644
"200303-003.wav_1167",1,0.04,0.0617006802720334,4.2,8.5312,"Melospiza-melodia-179640.wav_15","Paulina","bosque_abierto","Melospiza-melodia-179640.wav_15",24.1,0.39,100,"abierta",1,"Melospiza-melodia-179640.wav_15","200303-000.wav_1167-1",1861
"200303-003.wav_1168",1,0.04,0.207233560091006,0.9187,3.2812,"Melospiza-melodia-179640.wav_16","Paulina","bosque_abierto","Melospiza-melodia-179640.wav_16",24.1,0.39,100,"abierta",1,"Melospiza-melodia-179640.wav_16","200303-000.wav_1168-1",1423
"200303-003.wav_1169",1,0.04,0.0895691609970095,1.7062,5.9062,"Melospiza-melodia-179640.wav_17","Paulina","bosque_abierto","Melospiza-melodia-179640.wav_17",24.1,0.39,100,"abierta",1,"Melospiza-melodia-179640.wav_17","200303-000.wav_1169-1",1783
"200303-003.wav_1170",1,0.04,0.114331065759964,1.4437,3.9375,"Melospiza-melodia-179640.wav_18","Paulina","bosque_abierto","Melospiza-melodia-179640.wav_18",24.1,0.39,100,"abierta",1,"Melospiza-melodia-179640.wav_18","200303-000.wav_1170-1",1450
"200303-003.wav_1171",1,0.04,0.111247165533009,1.3125,3.9375,"Melospiza-melodia-179640.wav_19","Paulina","bosque_abierto","Melospiza-melodia-179640.wav_19",24.1,0.39,100,"abierta",1,"Melospiza-melodia-179640.wav_19","200303-000.wav_1171-1",1566
"200303-003.wav_1172",1,0.04,0.108140589568998,1.1812,3.9375,"Melospiza-melodia-179640.wav_20","Paulina","bosque_abierto","Melospiza-melodia-179640.wav_20",24.1,0.39,100,"abierta",1,"Melospiza-melodia-179640.wav_20","200303-000.wav_1172-1",1345
"200303-003.wav_1173",1,0.04,0.108140589568998,1.1812,3.8062,"Melospiza-melodia-179640.wav_21","Paulina","bosque_abierto","Melospiza-melodia-179640.wav_21",24.1,0.39,100,"abierta",1,"Melospiza-melodia-179640.wav_21","200303-000.wav_1173-1",1217
"200303-003.wav_1174",1,0.04,0.114331065759964,1.1812,3.8062,"Melospiza-melodia-179640.wav_22","Paulina","bosque_abierto","Melospiza-melodia-179640.wav_22",24.1,0.39,100,"abierta",1,"Melospiza-melodia-179640.wav_22","200303-000.wav_1174-1",1329
"200303-003.wav_1175",1,0.04,0.101950113378998,1.1812,4.0687,"Melospiza-melodia-179640.wav_23","Paulina","bosque_abierto","Melospiza-melodia-179640.wav_23",24.1,0.39,100,"abierta",1,"Melospiza-melodia-179640.wav_23","200303-000.wav_1175-1",1203
"200303-003.wav_1176",1,0.04,0.114331065758997,1.05,3.8062,"Melospiza-melodia-179640.wav_24","Paulina","bosque_abierto","Melospiza-melodia-179640.wav_24",24.1,0.39,100,"abierta",1,"Melospiza-melodia-179640.wav_24","200303-000.wav_1176-1",576
"200303-003.wav_1177",1,0.04,0.111247165533009,1.1812,3.675,"Melospiza-melodia-179640.wav_25","Paulina","bosque_abierto","Melospiza-melodia-179640.wav_25",24.1,0.39,100,"abierta",1,"Melospiza-melodia-179640.wav_25","200303-000.wav_1177-1",1177
"200303-003.wav_1178",1,0.04,0.11433106576002,1.05,4.0687,"Melospiza-melodia-179640.wav_26","Paulina","bosque_abierto","Melospiza-melodia-179640.wav_26",24.1,0.39,100,"abierta",1,"Melospiza-melodia-179640.wav_26","200303-000.wav_1178-1",1221
"200303-003.wav_1179",1,0.04,0.0988662131519868,0.9187,3.9375,"Melospiza-melodia-179640.wav_27","Paulina","bosque_abierto","Melospiza-melodia-179640.wav_27",24.1,0.39,100,"abierta",1,"Melospiza-melodia-179640.wav_27","200303-000.wav_1179-1",899
"200303-003.wav_1180",1,0.04,0.127596371882,3.7123,8.3527,"Melospiza-melodia-183355.wav_1","Paulina","desierto_cerrado","Melospiza-melodia-183355.wav_1",24.1,0.39,100,"abierta",1,"Melospiza-melodia-183355.wav_1","200303-000.wav_1180-1",1038
"200303-003.wav_1181",1,0.04,0.123219954647973,2.7842,7.7959,"Melospiza-melodia-183355.wav_2","Paulina","desierto_cerrado","Melospiza-melodia-183355.wav_2",24.1,0.39,100,"abierta",1,"Melospiza-melodia-183355.wav_2","200303-000.wav_1181-1",973
"200303-003.wav_1182",1,0.04,0.123219954648996,3.7123,7.9815,"Melospiza-melodia-183355.wav_3","Paulina","desierto_cerrado","Melospiza-melodia-183355.wav_3",24.1,0.39,100,"abierta",1,"Melospiza-melodia-183355.wav_3","200303-000.wav_1182-1",1327
"200303-003.wav_1183",1,0.04,0.543628117913991,0.5568,12.065,"Melospiza-melodia-183355.wav_4","Paulina","desierto_cerrado","Melospiza-melodia-183355.wav_4",24.1,0.39,100,"abierta",1,"Melospiza-melodia-183355.wav_4","200303-000.wav_1183-1",1741
"200303-003.wav_1184",1,0.04,0.0969614512469912,3.3411,8.3527,"Melospiza-melodia-183355.wav_5","Paulina","desierto_cerrado","Melospiza-melodia-183355.wav_5",24.1,0.39,100,"abierta",1,"Melospiza-melodia-183355.wav_5","200303-000.wav_1184-1",273
"200303-003.wav_1185",1,0.04,0.250226757368957,2.413,5.9397,"Melospiza-melodia-183355.wav_6","Paulina","desierto_cerrado","Melospiza-melodia-183355.wav_6",24.1,0.39,100,"abierta",1,"Melospiza-melodia-183355.wav_6","200303-000.wav_1185-1",1444
"200303-003.wav_1186",1,0.04,0.17578231292604,5.9397,10.3945,"Melospiza-melodia-183355.wav_7","Paulina","desierto_cerrado","Melospiza-melodia-183355.wav_7",24.1,0.39,100,"abierta",1,"Melospiza-melodia-183355.wav_7","200303-000.wav_1186-1",1298
"200303-003.wav_1187",1,0.04,0.149501133786011,2.7842,10.0232,"Melospiza-melodia-183355.wav_8","Paulina","desierto_cerrado","Melospiza-melodia-183355.wav_8",24.1,0.39,100,"abierta",1,"Melospiza-melodia-183355.wav_8","200303-000.wav_1187-1",1268
"200303-003.wav_1188",1,0.04,0.101337868481019,0.7425,4.6404,"Melospiza-melodia-183355.wav_9","Paulina","desierto_cerrado","Melospiza-melodia-183355.wav_9",24.1,0.39,100,"abierta",1,"Melospiza-melodia-183355.wav_9","200303-000.wav_1188-1",1628
"200303-003.wav_1189",1,0.04,0.151496598640031,3.1555,9.4664,"Melospiza-melodia-321882.wav_1","Paulina","desierto_abierto","Melospiza-melodia-321882.wav_1",24.1,0.39,100,"abierta",1,"Melospiza-melodia-321882.wav_1","200303-000.wav_1189-1",624
"200303-003.wav_1190",1,0.04,0.142199546484997,3.7123,8.9095,"Melospiza-melodia-321882.wav_2","Paulina","desierto_abierto","Melospiza-melodia-321882.wav_2",24.1,0.39,100,"abierta",1,"Melospiza-melodia-321882.wav_2","200303-000.wav_1190-1",1030
"200303-003.wav_1191",1,0.04,0.148412698413019,3.7123,8.9095,"Melospiza-melodia-321882.wav_3","Paulina","desierto_abierto","Melospiza-melodia-321882.wav_3",24.1,0.39,100,"abierta",1,"Melospiza-melodia-321882.wav_3","200303-000.wav_1191-1",882
"200303-003.wav_1192",1,0.04,0.269160997731981,3.8979,9.4664,"Melospiza-melodia-321882.wav_4","Paulina","desierto_abierto","Melospiza-melodia-321882.wav_4",24.1,0.39,100,"abierta",1,"Melospiza-melodia-321882.wav_4","200303-000.wav_1192-1",1333
"200303-003.wav_1193",1,0.04,0.11433106576002,3.7123,8.7239,"Melospiza-melodia-321882.wav_5","Paulina","desierto_abierto","Melospiza-melodia-321882.wav_5",24.1,0.39,100,"abierta",1,"Melospiza-melodia-321882.wav_5","200303-000.wav_1193-1",332
"200303-003.wav_1194",1,0.04,0.300136054420968,1.1137,7.7959,"Melospiza-melodia-321882.wav_6","Paulina","desierto_abierto","Melospiza-melodia-321882.wav_6",24.1,0.39,100,"abierta",1,"Melospiza-melodia-321882.wav_6","200303-000.wav_1194-1",838
"200303-003.wav_1195",1,0.04,0.101950113378998,0.3712,7.0534,"Melospiza-melodia-321882.wav_7","Paulina","desierto_abierto","Melospiza-melodia-321882.wav_7",24.1,0.39,100,"abierta",1,"Melospiza-melodia-321882.wav_7","200303-000.wav_1195-1",1058
"200303-003.wav_1196",1,0.04,0.105056689341986,0.5568,6.4965,"Melospiza-melodia-321882.wav_8","Paulina","desierto_abierto","Melospiza-melodia-321882.wav_8",24.1,0.39,100,"abierta",1,"Melospiza-melodia-321882.wav_8","200303-000.wav_1196-1",774
"200303-003.wav_1197",1,0.04,0.111247165533009,0.7425,7.0534,"Melospiza-melodia-321882.wav_9","Paulina","desierto_abierto","Melospiza-melodia-321882.wav_9",24.1,0.39,100,"abierta",1,"Melospiza-melodia-321882.wav_9","200303-000.wav_1197-1",1039
"200303-003.wav_1198",1,0.04,0.111247165533009,0.9281,6.8678,"Melospiza-melodia-321882.wav_10","Paulina","desierto_abierto","Melospiza-melodia-321882.wav_10",24.1,0.39,100,"abierta",1,"Melospiza-melodia-321882.wav_10","200303-000.wav_1198-1",1123
"200303-003.wav_1199",1,0.04,0.10505668934301,1.1137,7.0534,"Melospiza-melodia-321882.wav_11","Paulina","desierto_abierto","Melospiza-melodia-321882.wav_11",24.1,0.39,100,"abierta",1,"Melospiza-melodia-321882.wav_11","200303-000.wav_1199-1",1378
"200303-003.wav_1200",1,0.04,0.111247165531986,1.1137,6.6822,"Melospiza-melodia-321882.wav_12","Paulina","desierto_abierto","Melospiza-melodia-321882.wav_12",24.1,0.39,100,"abierta",1,"Melospiza-melodia-321882.wav_12","200303-000.wav_1200-1",1300
"200303-003.wav_1201",1,0.04,0.0988662131519868,1.2993,6.6822,"Melospiza-melodia-321882.wav_13","Paulina","desierto_abierto","Melospiza-melodia-321882.wav_13",24.1,0.39,100,"abierta",1,"Melospiza-melodia-321882.wav_13","200303-000.wav_1201-1",1572
"200303-003.wav_1202",1,0.04,0.117437641723975,1.1137,6.6822,"Melospiza-melodia-321882.wav_14","Paulina","desierto_abierto","Melospiza-melodia-321882.wav_14",24.1,0.39,100,"abierta",1,"Melospiza-melodia-321882.wav_14","200303-000.wav_1202-1",1128
"200303-003.wav_1203",1,0.04,0.12052154195002,3.8979,9.2808,"Melospiza-melodia-321882.wav_15","Paulina","desierto_abierto","Melospiza-melodia-321882.wav_15",24.1,0.39,100,"abierta",1,"Melospiza-melodia-321882.wav_15","200303-000.wav_1203-1",707
"200303-003.wav_1204",1,0.04,0.0740816326529989,0.7425,5.9397,"Melospiza-melodia-321882.wav_16","Paulina","desierto_abierto","Melospiza-melodia-321882.wav_16",24.1,0.39,100,"abierta",1,"Melospiza-melodia-321882.wav_16","200303-000.wav_1204-1",1312
"200303-003.wav_1205",1,0.04,0.108140589568998,2.9698,10.0232,"Melospiza-melodia-321882.wav_17","Paulina","desierto_abierto","Melospiza-melodia-321882.wav_17",24.1,0.39,100,"abierta",1,"Melospiza-melodia-321882.wav_17","200303-000.wav_1205-1",956
"200303-003.wav_1206",1,0.04,0.352766439909012,2.2274,10.3945,"Melospiza-melodia-325932.wav_1","Paulina","bosque_cerrado","Melospiza-melodia-325932.wav_1",24.1,0.39,100,"abierta",1,"Melospiza-melodia-325932.wav_1","200303-000.wav_1206-1",1166
"200303-003.wav_1207",1,0.04,0.331088435375002,2.0418,10.2089,"Melospiza-melodia-325932.wav_2","Paulina","bosque_cerrado","Melospiza-melodia-325932.wav_2",24.1,0.39,100,"abierta",1,"Melospiza-melodia-325932.wav_2","200303-000.wav_1207-1",1193
"200303-003.wav_1208",1,0.04,0.0802721088429985,3.5267,10.5801,"Melospiza-melodia-325932.wav_3","Paulina","bosque_cerrado","Melospiza-melodia-325932.wav_3",24.1,0.39,100,"abierta",1,"Melospiza-melodia-325932.wav_3","200303-000.wav_1208-1",868
"200303-003.wav_1209",1,0.04,0.396122448979988,2.2274,9.2808,"Melospiza-melodia-325932.wav_4","Paulina","bosque_cerrado","Melospiza-melodia-325932.wav_4",24.1,0.39,100,"abierta",1,"Melospiza-melodia-325932.wav_4","200303-000.wav_1209-1",1224
"200303-003.wav_1210",1,0.04,0.111247165533009,1.6705,9.4664,"Melospiza-melodia-325932.wav_5","Paulina","bosque_cerrado","Melospiza-melodia-325932.wav_5",24.1,0.39,100,"abierta",1,"Melospiza-melodia-325932.wav_5","200303-000.wav_1210-1",1621
"200303-003.wav_1211",1,0.04,0.111247165531986,1.4849,9.0952,"Melospiza-melodia-325932.wav_6","Paulina","bosque_cerrado","Melospiza-melodia-325932.wav_6",24.1,0.39,100,"abierta",1,"Melospiza-melodia-325932.wav_6","200303-000.wav_1211-1",1538
"200303-003.wav_1212",1,0.04,0.10505668934301,1.6705,9.4664,"Melospiza-melodia-325932.wav_7","Paulina","bosque_cerrado","Melospiza-melodia-325932.wav_7",24.1,0.39,100,"abierta",1,"Melospiza-melodia-325932.wav_7","200303-000.wav_1212-1",1594
"200303-003.wav_1213",1,0.04,0.105056689341986,1.2993,9.4664,"Melospiza-melodia-325932.wav_8","Paulina","bosque_cerrado","Melospiza-melodia-325932.wav_8",24.1,0.39,100,"abierta",1,"Melospiza-melodia-325932.wav_8","200303-000.wav_1213-1",1403
"200303-003.wav_1214",1,0.04,0.101950113378998,2.0418,9.652,"Melospiza-melodia-325932.wav_9","Paulina","bosque_cerrado","Melospiza-melodia-325932.wav_9",24.1,0.39,100,"abierta",1,"Melospiza-melodia-325932.wav_9","200303-000.wav_1214-1",1750
"200303-003.wav_1215",1,0.04,0.117437641723009,1.6705,9.8376,"Melospiza-melodia-325932.wav_10","Paulina","bosque_cerrado","Melospiza-melodia-325932.wav_10",24.1,0.39,100,"abierta",1,"Melospiza-melodia-325932.wav_10","200303-000.wav_1215-1",1687
"200303-003.wav_1216",1,0.04,0.11433106576002,1.8562,9.2808,"Melospiza-melodia-325932.wav_11","Paulina","bosque_cerrado","Melospiza-melodia-325932.wav_11",24.1,0.39,100,"abierta",1,"Melospiza-melodia-325932.wav_11","200303-000.wav_1216-1",1595
"200303-003.wav_1217",1,0.04,0.108140589568998,1.4849,9.8376,"Melospiza-melodia-325932.wav_12","Paulina","bosque_cerrado","Melospiza-melodia-325932.wav_12",24.1,0.39,100,"abierta",1,"Melospiza-melodia-325932.wav_12","200303-000.wav_1217-1",1597
"200303-003.wav_1218",1,0.04,0.197936507936995,0.7425,5.0116,"Melospiza-melodia-325932.wav_13","Paulina","bosque_cerrado","Melospiza-melodia-325932.wav_13",24.1,0.39,100,"abierta",1,"Melospiza-melodia-325932.wav_13","200303-000.wav_1218-1",1375
"200303-003.wav_1219",1,0.04,0.160793650793019,1.6705,15.4061,"Melospiza-melodia-325932.wav_14","Paulina","bosque_cerrado","Melospiza-melodia-325932.wav_14",24.1,0.39,100,"abierta",1,"Melospiza-melodia-325932.wav_14","200303-000.wav_1219-1",1475
"200303-003.wav_1220",1,0.04,0.163877551020996,0.9281,5.5685,"Melospiza-melodia-481865.wav_1","Paulina","bosque_abierto","Melospiza-melodia-481865.wav_1",24.1,0.39,100,"abierta",1,"Melospiza-melodia-481865.wav_1","200303-000.wav_1220-1",1094
"200303-003.wav_1221",1,0.04,0.148412698411996,1.1137,4.826,"Melospiza-melodia-481865.wav_2","Paulina","bosque_abierto","Melospiza-melodia-481865.wav_2",24.1,0.39,100,"abierta",1,"Melospiza-melodia-481865.wav_2","200303-000.wav_1221-1",1086
"200303-003.wav_1222",1,0.04,0.151496598640031,0.7425,4.6404,"Melospiza-melodia-481865.wav_3","Paulina","bosque_abierto","Melospiza-melodia-481865.wav_3",24.1,0.39,100,"abierta",1,"Melospiza-melodia-481865.wav_3","200303-000.wav_1222-1",544
"200303-003.wav_1223",1,0.04,0.470430839001986,2.5986,10.2089,"Melospiza-melodia-481865.wav_4","Paulina","bosque_abierto","Melospiza-melodia-481865.wav_4",24.1,0.39,100,"abierta",1,"Melospiza-melodia-481865.wav_4","200303-000.wav_1223-1",1326
"200303-003.wav_1224",1,0.04,0.0709977324259876,1.2993,5.5685,"Melospiza-melodia-481865.wav_5","Paulina","bosque_abierto","Melospiza-melodia-481865.wav_5",24.1,0.39,100,"abierta",1,"Melospiza-melodia-481865.wav_5","200303-000.wav_1224-1",1660
"200303-003.wav_1225",1,0.04,0.136009070294997,1.4849,8.3527,"Melospiza-melodia-481865.wav_6","Paulina","bosque_abierto","Melospiza-melodia-481865.wav_6",24.1,0.39,100,"abierta",1,"Melospiza-melodia-481865.wav_6","200303-000.wav_1225-1",936
"200303-003.wav_1226",1,0.04,0.0771882086169535,1.6705,5.0116,"Melospiza-melodia-481865.wav_7","Paulina","bosque_abierto","Melospiza-melodia-481865.wav_7",24.1,0.39,100,"abierta",1,"Melospiza-melodia-481865.wav_7","200303-000.wav_1226-1",1767
"200303-003.wav_1227",1,0.04,0.142199546484997,1.6705,9.0952,"Melospiza-melodia-481865.wav_8","Paulina","bosque_abierto","Melospiza-melodia-481865.wav_8",24.1,0.39,100,"abierta",1,"Melospiza-melodia-481865.wav_8","200303-000.wav_1227-1",1277
"200303-003.wav_1228",1,0.04,0.0678911564629993,1.6705,4.4548,"Melospiza-melodia-481865.wav_9","Paulina","bosque_abierto","Melospiza-melodia-481865.wav_9",24.1,0.39,100,"abierta",1,"Melospiza-melodia-481865.wav_9","200303-000.wav_1228-1",1793
"200303-003.wav_1229",1,0.04,0.136009070294997,1.1137,9.0952,"Melospiza-melodia-481865.wav_10","Paulina","bosque_abierto","Melospiza-melodia-481865.wav_10",24.1,0.39,100,"abierta",1,"Melospiza-melodia-481865.wav_10","200303-000.wav_1229-1",1165
"200303-003.wav_1230",1,0.04,0.0709977324259876,1.8562,4.6404,"Melospiza-melodia-481865.wav_11","Paulina","bosque_abierto","Melospiza-melodia-481865.wav_11",24.1,0.39,100,"abierta",1,"Melospiza-melodia-481865.wav_11","200303-000.wav_1230-1",1812
"200303-003.wav_1231",1,0.04,0.142199546484997,1.4849,9.4664,"Melospiza-melodia-481865.wav_12","Paulina","bosque_abierto","Melospiza-melodia-481865.wav_12",24.1,0.39,100,"abierta",1,"Melospiza-melodia-481865.wav_12","200303-000.wav_1231-1",1310
"200303-003.wav_1232",1,0.04,0.0647845804989879,1.4849,4.4548,"Melospiza-melodia-481865.wav_13","Paulina","bosque_abierto","Melospiza-melodia-481865.wav_13",24.1,0.39,100,"abierta",1,"Melospiza-melodia-481865.wav_13","200303-000.wav_1232-1",1755
"200303-003.wav_1233",1,0.04,0.136009070294997,0.9281,9.8376,"Melospiza-melodia-481865.wav_14","Paulina","bosque_abierto","Melospiza-melodia-481865.wav_14",24.1,0.39,100,"abierta",1,"Melospiza-melodia-481865.wav_14","200303-000.wav_1233-1",879
"200303-003.wav_1234",1,0.04,0.315623582766002,0.7425,10.2089,"Melospiza-melodia-481865.wav_15","Paulina","bosque_abierto","Melospiza-melodia-481865.wav_15",24.1,0.39,100,"abierta",1,"Melospiza-melodia-481865.wav_15","200303-000.wav_1234-1",515
"200303-003.wav_1235",1,0.04,0.287755102041026,1.1137,5.5685,"Melospiza-melodia-481865.wav_16","Paulina","bosque_abierto","Melospiza-melodia-481865.wav_16",24.1,0.39,100,"abierta",1,"Melospiza-melodia-481865.wav_16","200303-000.wav_1235-1",1540
"200303-003.wav_1236",1,0.04,0.0988662131519868,2.0418,9.652,"Melospiza-melodia-481865.wav_17","Paulina","bosque_abierto","Melospiza-melodia-481865.wav_17",24.1,0.39,100,"abierta",1,"Melospiza-melodia-481865.wav_17","200303-000.wav_1236-1",905
"200303-003.wav_1237",1,0.04,0.202040816326964,3.3411,7.3981,"Melospiza-melodia-484162.wav_1","Paulina","bosque_cerrado","Melospiza-melodia-484162.wav_1",24.1,0.39,100,"abierta",1,"Melospiza-melodia-484162.wav_1","200303-000.wav_1237-1",379
"200303-003.wav_1238",1,0.04,0.131995464852005,2.8638,4.773,"Melospiza-melodia-484162.wav_2","Paulina","bosque_cerrado","Melospiza-melodia-484162.wav_2",24.1,0.39,100,"abierta",1,"Melospiza-melodia-484162.wav_2","200303-000.wav_1238-1",1639
"200303-003.wav_1239",1,0.04,0.263356009070017,1.1137,4.9321,"Melospiza-melodia-484162.wav_3","Paulina","bosque_cerrado","Melospiza-melodia-484162.wav_3",24.1,0.39,100,"abierta",1,"Melospiza-melodia-484162.wav_3","200303-000.wav_1239-1",834
"200303-003.wav_1240",1,0.04,0.0838095238100118,4.1366,8.4322,"Melospiza-melodia-484162.wav_4","Paulina","bosque_cerrado","Melospiza-melodia-484162.wav_4",24.1,0.39,100,"abierta",1,"Melospiza-melodia-484162.wav_4","200303-000.wav_1240-1",360
"200303-003.wav_1241",1,0.04,0.250226757369981,1.0341,5.5685,"Melospiza-melodia-484162.wav_5","Paulina","bosque_cerrado","Melospiza-melodia-484162.wav_5",24.1,0.39,100,"abierta",1,"Melospiza-melodia-484162.wav_5","200303-000.wav_1241-1",992
"200303-003.wav_1242",1,0.04,0.084920634920004,2.0683,9.2277,"Melospiza-melodia-484162.wav_6","Paulina","bosque_cerrado","Melospiza-melodia-484162.wav_6",24.1,0.39,100,"abierta",1,"Melospiza-melodia-484162.wav_6","200303-000.wav_1242-1",1242
"200303-003.wav_1243",1,0.04,0.0849206349209703,1.591,9.3073,"Melospiza-melodia-484162.wav_7","Paulina","bosque_cerrado","Melospiza-melodia-484162.wav_7",24.1,0.39,100,"abierta",1,"Melospiza-melodia-484162.wav_7","200303-000.wav_1243-1",521
